	Title	Address1	Latitude	Longitude
1982	Bán nhà Khâm Thiên Đống Đa 40m2	Phường Khâm Thiên, Quận Đống Đa, Hà Nội	21.019454	105.8385705
1983	Bán Nhà Riêng Gò Vấp, Phường 5, Nguyễn Thái Sơn, 4 Tầng, 48m2, Sẵn dòng tiền	Nguyễn Thái Sơn, Phường 5, Quận Gò Vấp	10.8256696	106.688613
1984	Bán nhà kèm nội thất cao cấp, Huỳnh Tấn Phát, Q7	Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7	10.7269665	106.7334285
1985	Bán nhà kèm nội thất cao cấp, Huỳnh Tấn Phát, Q7	Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7	10.7269665	106.7334285
1986	Bán Nhà Riêng Gò Vấp, Phường 7, Nguyễn văn Nghi, 4 Tầng BTCT, 4 PN, HXH, Nở Hậu	Nguyễn Văn Nghi, Phường 07, Quận Gò Vấp	10.8250193	106.6854182
1987	CỰC HIẾM-BIỆT THỰ SONG LẬP LINH ĐÀM, VĂN PHÒNG, SỔ HOA HẬU 80m, 4T, giá 11.8 tỷ	Hoàng Mai, Hà Nội	20.9836984	105.8636257
1988	Bán Nhà Riêng Gò Vấp, Phường 7, Nguyễn Văn Nghi, 4 Tầng BTCT, 45m2, Nhỉnh Hơn 4 Tỷ	Nguyễn Văn Nghi, Phường 07, Quận Gò Vấp	10.8250193	106.6854182
1989	BÁN NHÀ NGUYỄN VĂN CỪ, GIA THỤY, 73M X 4, MT RỘNG, NGÕ Ô TÔ TRÁNH, 6 TỶ HƠN	Long Biên	21.0186765	105.884813
1990	HÀ TÔN QUYỀN Q.11, LÔ GÓC MẶT HẺM Ô TÔ VÀO NHÀ 3 TẦNG 57M2 CHỈ 4.5 TỶ.	HÀ TÔN QUYỀN , QUẬN 11	10.756679	106.6528057
1991	Nhà Quận 3 giá rẻ HXH -MT 11.5M-Nội thất xịn-nhà mới-giá sốc.	TPHCM	10.8230989	106.6296638
1992	BÁN LIỀN KỀ LINH ĐÀM 78M, MẶT TIỀN SIÊU RỘNG, KINH DOANH ĐỈNH, 12 TỶ	Hoàng Mai, Hà Nội	20.9836984	105.8636257
1993	BÁN LIỀN KỀ LINH ĐÀM 78M, MẶT TIỀN SIÊU RỘNG, KINH DOANH ĐỈNH, 12 TỶ	Hoàng Mai, Hà Nội	20.9836984	105.8636257
1994	Gò Vấp Quang Trung P.11, xe hơi tới cửa 58m2 3 tầng chỉ 7.5 tỷ	Quang Trung		
1995	ĐƯỜNG 10M - MINH PHỤNG Q.11 - CÓ LỀ ĐƯỜNG - KINH DOANH Chỉ 6,4 Tỷ	đường 10m, Phường Minh Phụng, Quận 11	10.758419	106.6439023
1996	Bán nhà đường số 6 - Lê Đức Thọ - Phường 15 - quận Gò Vấp diện tích 22m giá 1 tỷ 550tr	đường số 6, Lê Đức Thọ, Phường 15, Quận Gò Vấp	10.8475369	106.6688204
1997	Gò Vấp Quang Trung P11, KV nhiều dv tiện ích, 60m2, 2 tầng chỉ 6 tỷ	Quang Trung		
1998	Đang kẹt tiền tôi bán gấp nhà CẤP 4 đường Tô Ký P. Đông Hưng Thuận quận 12 DT 78m2 giá 1 tỷ 850tr	đường Tô Ký, Phường Đông Hưng Thuận, Quận 12	10.8508585	106.6293619
1999	Nhà phố ngay changshin, cuối Đồng Khởi cách Trảng Dài 4km	thạnh phú	9.9481665	106.50538
2000	HUD MÊ Linh nhà vườn biệt thự sinh lời cả nhà và đất giá chỉ từ 39tr cả nhà và đất	Mê Linh	21.1601408	105.7380511
2001	bán nhà trần quốc hoàn -cầu giấy	1/22 Trần Quốc Hoàn	21.0419846	105.7830975
2002	Bán nhà HXT, MTKD khu VIP Linh Trung,77m2, 2 tầng, chỉ nhỉnh 6 tỷ	Linh Trung, Võ Văn Ngân, Lê Văn Chí, Thủ Đức	10.8500642	106.7674883
2003	Bán nhà HXT, MTKD khu VIP Linh Trung,77m2, 2 tầng, chỉ nhỉnh 6 tỷ	VIP Linh Trung	10.8637312	106.7794935
2004	Bán nhà mới HXT,ở ngay, VIP Trường Thọ, ĐS 8, 2 tầng, 60m2 chỉ nhỉnh 6 tỷ	đường số 8, P. Trung tâm, Quận Thủ Đức	10.8788084	106.7750404
2005	Cần tiền trả nợ bán nhanh căn nhà 90m2 SHR ở Phan Văn Hớn Hóc Môn	Phan Văn Hớn, Hốc Môn	10.8471822	106.5910254
2006	BÁN NHÀ MẶT NGÕ TRUNG LIỆT KHU TRUNG TÂM ĐỐNG ĐA 45m2 x 5 Tầng 7.5 Tỷ Ô TÔ QUA CỬA KINH DOANH ONLINE	Trung Liệt - Đống Đa - Hà Nội	21.0108448	105.822425
2007	Bán nhà phố Bạch Mai, Hai Bà Trưng 42m, 3 tầng. Giá: 3.5 tỷ	Hà Nội	21.0277644	105.8341598
2008	Cơ hội mua nhà đẹp, giá tốt nhất chỉ 3.x tỷ tại Centa Vsip Từ Sơn	14.5		
2009	Cơ hội mua nhà đẹp, giá tốt nhất chỉ 3.x tỷ tại Centa Vsip Từ Sơn	14.5		
2010	Bán Nhà Ngã Tư Sở, Quận Thanh Xuân, Ngõ rộng thênh thang, lô góc. 30m x4 tầng mt4m	Thanh Xuân		
2011	Bán nhà 4 tầng 101m2 hướng Nam vị trí siêu đẹp mặt phố Nguyễn Công Trứ, Lê Chân, Hải Phòng	Nguyễn Công Trứ, Lê Chân, Hải Phòng	20.8466074	106.6837713
2012	Bán nhà đường Ngọc Thụy, Long Biên 46m2x5T gara ô tô, phân lô, ô tô tránh 6,5 tỷ	Hà Nội	21.0277644	105.8341598
2013	Hàng độc quyền! Chính chủ bán nhà HXH 8m Phan Xích Long , 4.3x9m, 5 tầng chỉ 7.9 tỷ	Phan Xích Long, Phú Nhuận	10.7992012	106.686424
2014	Siêu hiếm Phú Nhuận! Nhà mới Đ.Nguyễn Văn Trỗi P11, 3x12m, 3 tầng, 4PN chỉ 5.6 tỷ TL.	"Đ	panel Nguyễn Văn Trỗi, Phường 11, Quận Phú Nhuận"	10.7958681	106.6750014
2015	Chiếc khấu 5% cho KH và nhiều ưu đãi lớn khi sở hữu ngay căn nhà mặt tiền đường Tân Phước khánh 32	đường Tân Phước khánh 32	11.0028099	106.7385562
2016	Hxh Nơ Trang Long 5x8 2pn 5.1 tỷ P7 Bình Thạnh	Nơ Trang Long, Phường 7, Quận Bình Thạnh	10.8074298	106.6950557
2017	4,3 tỷ 4x11 Chu Văn An 2pn P12 Bình Thạnh	Chu Văn An, Phường 12, Quận Bình Thạnh	10.8109464	106.7019597
2018	Nhà MT kinh doanh ngay Tô Ngọc Vân, P. Tam Bình Thủ Đức, dt 121m2 giá 9 Tỷ	Đường Số 8, Phường Tam Bình, Quận Thủ Đức, TP HCM	10.8664342	106.7386725
2019	Bán nhà MP An Trạch. Dt 40m2 x 6T, MT 8,5m,vỉa hè 2m,KD sầm uất. Giá 14,3 tỷ	mặt phố An Trạch	21.0277134	105.8298165
2020	CỰC HIẾM_chính chủ cần bán nhà mặt phố Thái Hà 70m2, mặt tiền 6m, KD siêu đỉnh 41,9 tỷ	thái hà, đống đa, hà nội	21.0129882	105.820014
2021	Nhà mới xây, cạnh mặt tiền Agribank Tân Sơn Nhì, 2.9 tỷ	Trường Chinh, P.14, Tân Bình	10.7992523	106.6414665
2022	LẠC LONG QUÂN QUẬN 11 - NHÀ HƠI CŨ 64M 2 TẦNG CHỈ 5.8 TỶ	LẠC LONG QUÂN, QUẬN 11	10.7697718	106.6445408
2023	Ô TÔ ĐỖ CỬA NGÀY ĐÊM, GẦN PHỐ, PHÂN LÔ, NGÕ Ô TÔ TRÁNH NHAU – VĂN CAO, BA ĐÌNH	Ngõ 2 ô tô tránh nhau, trước nhà để xe ô tô, gần mặt phố, Vän Cao, Ba Đình	21.0416286	105.8161372
2024	Hết ý bài thơ,Hồ Tùng Mậu,28m2,4T,nhỉnh 2 tỷ,Nam Từ Liêm	Hồ Tùng Mậu		
2025	Bán Nhà Phố Tôn Đức Thắng- Quận Đống Đa, Ngõ Rộng thênh Thang, 31m x5 tầng, giá 3,x tỷ	Đống Đa	21.0180725	105.8299495
2026	Bán Nhà Nhân Chính Quận Thanh Xuân, Ngõ rộng thênh thang, gần Phố. 49m x5 tầng. MT4m	Thanh Xuân		
2027	Nhà mặt tiền Phước Lý, 90m2, đường 7m5 lề 4m, gần bến xe, chỉ 2 tỷ 8x Triệu, 0919051718	Thành phố Đà Nẵng	16.0544068	108.2021667
2028	“ CƠ HỘI CÓ MỘT KHÔNG HAI ” cho nhà đầu tư thông thái Khu nhà phố cực kỳ tiềm năng	Bồ Đề, Long Biên	21.0371784	105.8730678
2029	Nhà đẹp lõi Bồ Đề xây mới, ô tô thông, sát phố, nội thất Đức, 77m2x 6t thang máy, 13 tỷ 8	đường Trần Văn Ơn, Công Ty Bđs Redland Huế	16.4655037	107.6048733
2030	BÁN NHÀ KIÊN CỐ KIỆT OTTO CÁCH ĐƯỜNG CHÍNH DUY TÂN CHỈ 50M	ÂU CƠ, P10	10.780409	106.6440124
2031	Rẻ NHẤT KHU VỰC- HẺM XE HƠI 3 TẦNG- CHỈ 2.2 TỶ- Vị TRÍ BUÔN BÁN KINH DOANH	ngõ 197 đường Hoàng Mai quận Hoàng Mai Hà Nội	20.9901061	105.8562154
2032	Bán nhà Hoàng Mai quận Hoàng Mai 36m2 x 5T chỉ 4,98 tỷ	đường Hoàng Mai, Quận Hoàng Mai	20.9882538	105.8563538
2033	BÁN CHDV 4 TẦNG. P. Trường Thọ Thủ Đức, Diện tích 116m2 giá 9,5 tỷ	Đường Số 5, Phường Trường Thọ, Quận Thủ Đức, TP HCM	10.8394357	106.753029
2034	Bán nhà trọ MT đường ĐẤT MỚI, DT: 12x24m, 5 lầu, giá: 42 tỷ TL Liên Hệ Ngay	đường Đất Mới, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	10.7668701	106.6096908
2035	Bán nhà trọ MT đường ĐẤT MỚI, DT: 12x24m, 5 lầu, giá: 42 tỷ TL Liên Hệ Ngay	đường Đất Mới, Phường Bình Trị Đông, Quận Bình Tân, TP. Hồ Chí Minh	10.7668701	106.6096908
2036	Bán nhà MT đường ĐẤT MỚI, DT: 7x28m, 5 lầu, giá: 26 tỷ TL Liên Hệ Ngay	đường Đất Mới, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	10.7668701	106.6096908
2037	Bán nhà trọ MTNB đường SỐ 1 GÒ XOÀI, DT: 6x42m (nở hậu 12.5m), 4 lầu, giá: 25 tỷ TL Liên Hệ ngay	Số 1 Gò Xoài, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	10.7768748	106.602192
2038	Bán nhà 4 tầng 74m2 hướng ĐN siêu phẩm phố Nguyễn Tường Loan, Lê Chân, Hải Phòng 0796-336-866	Nguyễn Tường Loan, Lê Chân, Hải Phòng	20.8425184	106.6740378
2039	Cho thuê nhà phố Kim Ngưu, Hai Bà Trưng 5 tầng. Giá: 15tr	Hà Nội	21.0277644	105.8341598
2040	ÂU CƠ QUẬN 11 - NGAY VÒNG XOAY LÊ ĐẠI HÀNH, 17m2 2 TẦNG, HXH SÁT NHÀ CHỈ 2.2 TỶ	ÂU CƠ, QUẬN 11	10.7740027	106.6485473
2041	Bán Nhà Mặt Tiền Đường Số 1, Phường An Phú, Quận 2, Diện Tích 4x20, Giá 18 Tỷ, 4 Tầng, Sổ Hồng Vuông Đẹp	Khu đô thị APAK, Q2, TP.HCM	10.8230989	106.6296638
2042	Bán nhà MT đường PHAN ANH, DT: 6.5x59m, 4 lầu, giá: 35 tỷ TL Liên Hệ Ngay	đường Phan Anh, Phường Bình Trị Đông, Quận Bình Tân, thành phố Hồ Chí Minh	10.7673378	106.6230141
2043	Bán nhà 1 Trệt 2 lầu 100m2 thổ cư đường ô tô (P.Trung Dũng) chỉ 3,8 tỉ	đường Nguyễn Văn Hoa, Phường Trung Dũng	10.954397	106.8368423
2044	Bán nhà 2 mặt tiền trước sau tại khu phố 3, là khu trung tâm sầm uất nhất của thị trấn TÂN SƠN, huyện NINH SƠN, tỉnh NINH THUẬN.	388 Đường Lê Duẩn, tt Tân Sơn, Ninh Sơn, Ninh Thuận	11.7776239	108.783137
2045	Bán nhà HXH thông đường ĐẤT MỚI, DT: 4x14m, 3 lầu, giá: 5.4 tỷ TL Liên Hệ Ngay	hẻm xe hơi thông đường Đất Mới, Lê Văn Quới, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	10.7762343	106.6090173
2046	Bán nhà HXH đường GÒ XOÀI, DT: 5x12m, 3 lầu, giá: 6.6 tỷ TL Liên Hệ Ngay	đường Gò Xoài, Phường Bình Trị Đông, Quận Bình Tân	10.783504	106.6036111
2047	BÁN NHÀ HẺM 7M BÌNH LONG, TÂN PHÚ - 90M SỔ A4 - 4 PHÒNG, 5WC - TẶNG NT - CHỈ 6.1 TỶ	Bình Long	11.7096516	106.5911643
2048	BÁN NHÀ QUẬN THANH XUÂN, NGÕ RỘNG THÊNH THANH, BAN CÔNG THOÁNG MÁT, 48M2, GIÁ 4.3 TỶ.	Ngõ Rộng Thanh, Quận Thanh Xuân	20.9959819	105.8097244
2049	Gấp bán nhà đường Bùi Đình Túy Bình Thạnh P12 sát chợ Bà Chiểu 40m2 chỉ 5 tỷ 5 TL.	Bùi Đình Túy	10.8078203	106.7034476
2050	Giảm 400 triệu. Bình Tân. HXH. 1 căn ra mặt tiền. 61m2. Ngang 5m. 4 Tỷ.	HXH, Bình Tân	10.7652581	106.6038535
2051	BÁN NHÀ HÒA BÌNH Q11, HXH SÁT MẶT TIỀN, ĐỐI DIỆN ĐẦM SEN 22M2 2 TẦNG CHỈ 2.8 TỶ	HÒA BÌNH, QUẬN 11	10.7639081	106.6365903
2052	Bán nhà Minh Khai Hai Bà Trưng 38m2 x 5T chỉ 3,85 tỷ	ngõ 461 đường Minh Khai quận Hai Bà Trưng Hà Nội	20.9987047	105.8676657
2053	Bán nhà Hoàng Mai Hai Bà Trưng 45m2 x 4T chỉ hơn 3 tỷ	ngõ 169 đường Hoàng Mai quận Hai Bà Trưng Hà Nội	20.9916329	105.8554367
2054	CẦU GIẤY, NHÀ 5 TẦNG, MT 4M, NGÕ NÔNG, 30M Ô TÔ DỪNG ĐỖ - TRẦN CUNG	Ngõ Nông, Trần Cung	21.053682	105.7878577
2055	Gấp bán nhà đường Điện Biên Phủ Bình Thạnh P22. HXh quay đầu giá chỉ 4 tỷ 4 TL.	Điện Biên Phủ	21.4063898	103.0321549
2056	CHỦ NHÀ CẦN TIỀN CẮT LỖ CỰC SÂU – 65M2 – GIÁ NET 6 TỶ - CẦU GIẤY	Cầu Giấy	21.0362368	105.7905825
2057	Tôi chính chủ đi Mỹ bán nhà đường Chu Văn An Bình Thạnh 80m2 chỉ 8 tỷ 2 TL.	CHU VĂN AN, P12, BÌNH THẠNH	10.8109464	106.7019597
2058	Bán Nhà Riêng Gò Vấp, Phường 5, Dương Quảng Hàm, 4 Tầng, HXH, DT 3,5x9, Sổ Vuông	Dương Quảng Hàm, Phường 5, Gò Vấp	10.8236032	106.6957585
2059	Bán lỗ 400 triệu nhà mới xây ở Xuân Thới Thượng Hóc Môn	Xuân Thới Thượng, Hóc Môn	10.8565784	106.5642998
2060	3 lầu Bùi Đình Túy 4x11 5.5 tỷ P12 Bình Thạnh	Bùi Đình Túy, Phường 12, Quận Bình Thạnh	10.8077661	106.7028933
2061	2.9 Tỷ Diện Tích 65/80m2 Nhà Kiệt Lê Văn Hưu Ngũ Hành Sơn Đà Nẵng.	Thành phố Đà Nẵng	16.0544068	108.2021667
2062	Bán Nhà Kim Ngưu – Phân Lô Ô Tô – Nở Hậu – Mặt Tiền 5.5m – 90m2*5 Tầng Thang Máy – 14 Tỷ	Tam Trinh, Phường Vĩnh Tuy	20.9943823	105.8627172
2063	Quận 3 - Lê Văn Sỹ - 5 TẦNG BTCT - Hẻm xe hơi thông 1 trục - 50M2- OTO NGỦ TRONG NHÀ	Thành phố Hồ Chí Minh	10.8230989	106.6296638
2064	Bán Gấp Nhà đẹp Điện Biên Phủ, Phường 22, Bình Thạnh, HXH 7 chỗ, 3 tầng chỉ 4 tỷ 400.	Điện Biên Phủ, Phường 22, Bình Thạnh	10.7957931	106.7162257
2065	Nhà mới cách 1 căn ra mặt tiền, cạnh Vua Biển 68 Lê Trọng Tấn, 3.9 tỷ	Lê Trọng Tấn, P. Sơn Kỳ, Tân Phú	10.8079431	106.6201184
2066	Gò Vấp, khu nhà cao tầng Thống Nhất Phường 11, HXH 51m2 6 tầng 12.7 tỷ	Thống Nhất		
2067	Bán nhà Lô góc, mặt phố lớn Chùa Láng cực VIP 4 tầng, mt 6m kinh doanh sầm uất chỉ 25 tỷ	LÁNG THƯỢNG, ĐỐNG ĐA, HÀ NỘI	21.0220022	105.8040796
2068	Cần bán gấp	đường số 10 khóm 4 phường 4 TP Cà mau	9.1870311	105.1540115
2069	Nhà mới ở ngay HXH Phạm Văn Chiêu P9 Gò Vấp, 47.2m2, 5 tầng chỉ 7.4 tỷ	Phạm Văn Chiêu	10.8501221	106.6524088
2070	Bán nhà 1ty080tr tặng tất cả nội thất, ngay cổng Changshin	thanh phú	9.9481665	106.50538
2071	Bán nhà góc 2 MT đường MIẾU GÒ XOÀI, DT: 4x19m, 3 lầu, giá: 7.5 tỷ TL Liên Hệ Ngay	đường Miếu Gò Xoài, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	10.779745	106.6073872
2072	Đoàn Toan	14.5		
2073	Bán nhà HXH đường HƯƠNG LỘ 2, DT: 5x17m, 2 lầu, giá: 5.6 tỷ TL Liên Hệ Ngay	đường Hương Lộ 2, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	10.7695049	106.61276
2074	Bán nhà 4 tầng 48m2 hướng DTT giá hơn 3 tỷ đô thị Himlam, Hùng Vương, Hồng Bàng, Hải Phòng 0796-336-866	Himlam, Hùng Vương, Hồng Bàng, Hải Phòng	20.8711952	106.6411591
2075	Bán nhà HXH đường ĐẤT MỚI, DT: 3.5x12.5m, 1 lầu, giá: 3.57 tỷ TL Liên Hệ Ngay	đường Đất Mới, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	10.7668701	106.6096908
2076	Bán nhà HXH đường SỐ 2 GÒ XOÀI, DT: 4x10m, 3 lầu, giá: 4.65 tỷ TL Liên Hệ ngay	Số 2 Gò Xoài, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	10.7766269	106.6024452
2077	Chính chủ cần bán nhà biệt thự mini	na		
2078	Bán nhà HXH thông đường HƯƠNG LỘ 2, DT: 4x12m, 3 lầu, giá: 5.1 tỷ TL Liên Hệ Ngay	Hẻm xe hơi, đường Hương Lộ 2, Phường Bình Trị Đông, Quận Bình Tân, TP. HCM	10.7699131	106.6119636
2079	Nhà Đẹp Mặt Tiền, 4PN, 4 Toilet,Ngay Tt Thành Phố Thuận An, Giá Lỗ 800 Triệu , Chỉ 3.2 Tỷ.	DT 743, BÌnh Chuẩn ,Thuận An, Bình Dương	10.9839171	106.7226453
2080	Bán nhà hẻm 635 Hương Lộ 2 Bình Tân 52m2, 4 tầng BTCT, 4PN, kinh doanh, nhỉnh 5 tỷ thương lượng 0978508087	Hương lộ 2, Bình Trị Đông, Bình Tân, Hồ Chí Minh, -Dự án-	10.7695049	106.61276
2081	Bán nhà Kinh Dương Vương Bình Tân, hẻm 3 gác, nhà 3 tầng ,2 PN, FULL công năng, chỉ 2,2 tỷ TL 0978508087	kinh dương vương, an lạc, Bình Tân	10.735655	106.6134272
2082	bán nhà hương lộ 2 Bình Tân HXH, DT 56m2, 2 tầng, 2 PN, bán gấp về quê, chỉ 4,5 tỷ Thương lượng 0978508087	Hương lộ 2, Bình Trị Đông A, Bình Tân, Hồ Chí Minh	10.7664092	106.6003259
2083	Nhà hẻm xe ba gác rộng 80m2 đường CMT8, quận 10, mới đẹp chỉ 7,6 tỷ	đường CMT8, Quận 10	10.7823007	106.6732448
2084	Gò Vấp, Thống Nhất Phường 11, HXH 6m, 52m2, 6 tầng chỉ 9.8 tỷ	đường Thống Nhất, Phường 11, Gò Vấp	10.8394408	106.6653068
2085	Bán nhà PVC Phường 9 Gò Vấp, HXH 6m, 105m2, 5x21, 2 tầng chỉ 8 tỷ	Phạm Văn Chiêu	10.8501221	106.6524088
2086	Bán nhà 5 tầng thang máy sịn sò siêu đẹp khu phân lô Bạch Đằng, Thượng Lý, Hồng Bàng, Hải Phòng 0796-336-866	Bạch Đằng, Thượng Lý, Hồng Bàng, Hải Phòng	20.8618725	106.6662485
2087	Nhà đẹp Phố Xuân Đỗ, Long Biên, đường rộng ô tô vào, thoáng, 36m2x 4 tầng, mặt: 5m, 3 tỷ 4	Xuân Đỗ, Cự Khối, Long Biên	21.0104989	105.9096443
2088	Gần Công Viên Lê Thị Riêng, P6 Tân Bình, 48m2, 3 tầng giá nhỉnh 5 tỷ.	đường Lê Thị Riêng, Phường 6, Quận Tân Bình	10.7712361	106.6910267
2089	Bán Villa 4 tầng khu nhà ở cao cấp 97 Bạch Đằng, Hạ Lý, Hồng Bàng, Hải Phòng 0796-336-866	97 Bạch Đằng, Hạ Lý, Hồng Bàng, Hải Phòng	20.8613567	106.6721396
2090	Bán nhà MTKD giao QL13, HBP, 56m2, SHR, chỉ hơn 4 tỷ Thủ Đức.	đường số 2 giải QL 13, Huyện Bìnhibia, Quận Thủ Đức	10.8484168	106.7183277
2091	Bán nhà HXH thông đường SỐ 14 LÊ VĂN QUỚI, DT: 4x9m, 1 lầu, giá: 3.45 tỷ TL Liên Hệ Ngay	Số 14 Lê Văn Quới, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	10.7746009	106.6192286
2092	Bán nhà HXH đường SỐ 22 LÊ VĂN QUỚI, DT: 4,5x11m, 2 lầu, giá: 5.5 tỷ TL Liên Hệ Ngay	đường Số 22 Lê Văn Quới, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	10.7762973	106.6041685
2093	Bán nhà 2 mặt HXT cách MTĐ Đình Phong Phú 15m, 106m2, 2 tầng, TNP Thủ Đúc chỉ 4.9 tỷ	Đình Phong Phú, Quận Thủ Đức	10.8369642	106.7814925
2094	Bán nhà HXH đường ĐẤT MỚI, DT: 4.5x8m, 1 lầu, giá: 3.5 tỷ TL Liên Hệ Ngay	đường Đất Mới, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	10.7668701	106.6096908
2095	Bán nhà HXH thông đường ĐẤT MỚI, DT: 4x12.5m, 3 lầu, giá: 5.9 tỷ TL Liên Hệ Ngay	Hẻm xe hơi, đường Đất Mới, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	10.7668701	106.6096908
2096	Chính chủ bán nhà nhỏ xinh mới xây gần chợ Bà Chiểu - P.24 - Bình Thạnh	Nguyễn Thiện Thuật, Lê Quang Định, Phường 24, Quận Bình Thạnh	10.8054965	106.6991847
2097	Nhà mới vào ở ngay. Quách Điêu. Bình Chánh. HXH quay đầu. 65m2. Nhỉnh 2 Tỷ.	Quách Điêu, Bình Chánh	10.8306361	106.5710574
2098	Nhà ở ngay, cạnh Hải Sản 179 Tây Thạnh, Quận Tân Phú, 3.2 tỷ	Tây Thạnh, P. Tây Thạnh, Tân Phú	10.8122907	106.6261831
2099	BÁN NHÀ BÌNH , QUẬN 11, 2 TẦNG 20M2 CÁCH MẶT TIỀN 30M CHỈ 2.5 TỶ.	BÌNH THỚI, QUẬN 11	10.7657523	106.6471433
2100	BÁN NHÀ NGUYỄN SƠN, NỞ HẬU 4M, GIÁ THƠM	Nguyễn Sơn, Quận Tân Phú	10.7828184	106.6265561
2101	Hàng ngộp giảm 600tr! Bán nhà đẹp Phạm Văn Hai P3 TB, 3.65x11m, 3T chỉ 4.9 tỷ.	đường Phạm Văn Hai, Phường 3, Quận Tân Bình	10.7933404	106.6603337
2102	Bán Nhà Quận Đống Đa, Phân lô, Oto chánh, 7 chỗ vào nhà, 60m x4 tầng MT4m.	Đống Đa	21.0180725	105.8299495
2103	Nhà phố 2 tầng mặt tiền view công viên tại KCN VSIP2A, đường nhựa 13m	ĐT 741, Xã Chánh Phú Hòa, Tx. Bến Cát, Bình Dương, -Dự án-	11.148719	106.6708195
2104	Bán nhà đường Mã Lò, Bình Tân HXH, 32M2, 2 Tầng Đúc Kiên Cố, nhỉnh 3 xíu tỷ TL	Mã Lò, Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh	10.7810987	106.5995847
2105	Chính chủ cần bán nhà mới xây đẹp trung tâm hẻm Nguyễn Đình Chính P.11 Phú Nhuận	Đường Nguyễn Đình Chính	10.7955541	106.6755032
2106	Sở hữu ngay căn shophose kinh doanh cực tốt tại Centa Vsip	KĐT centa Vsip, Phù Chẩn, tp Từ Sơn, Bắc Ninh, khu đô thị Centa Vsip, Phù Chẩn, Từ Sơn, Bắc Ninh	21.0746682	105.972411
2107	BÁN NHÀ ÂU CƠ, Q11 33M2 2 TẦNG, KẾ ĐƯỜNG LỚN CHỈ 2.95 TỶ TL	ÂU CƠ, QUẬN 11	10.7740027	106.6485473
2108	Lỗ 700 Triệu Bán Nhanh, Nhà 1 Trệt 1 Lầu, Full Nội Thất, Tt Thành Phố.	Khu đô thị Phú Hồng Đạt, Phường Bình Chuẩn, Thành phố Thuận An	10.9727519	106.7399062
2109	HỘ KHẨU NGHĨA TÂN, NGÕ NÔNG, GẦN Ô TÔ TRÁNH, ĐỖ, TẶNG FULL NỘI THẤT – HOÀNG QUỐC VIỆT, CẦU GIẤY	Ngõ Nông, ngay đoạn Hồ Khấu Ngãi Tan, gần ô tô tránh		
2110	NHÀ 2 TẤM- HXH- 53M2-NGAY CHỢ PHÚ TRUNG- GIÁP TÂN BÌNH- Q11- CHỈ 4 TỶ X nhỏ xíu	Trịnh Đình Trọng		
2111	NHÀ MỚI ĐẸP- HẺM XE HƠI- NGAY TÂN THỚI NHÂT QUẬN 12 - NGANG 4.M - 54M2.CHỈ 5,2TỶ	Đường Tân Thới Nhất 3, Phường Tân Thới Nhất, Quận 12, Hồ Chí Minh	10.8387265	106.6166636
2112	BÁN NHÀ LẠC LONG QUÂN, Q11, HẺM 6M, 26M2 2 TẦNG CHỈ 2 TỶ CÒN TL	LẠC LONG QUÂN, QUẬN 11	10.7697718	106.6445408
2113	Nhà mặt tiền kinh doanh Tân Kỳ Tân Quý, cạnh Aeon Tân Phú, 5.5 tỷ	Tân Kỳ Tân Quý, P. Sơn Kỳ, Tân Phú	10.8004911	106.6220246
2114	Hxh 5 tỷ 4x15 3PN Lê Quang Định P4 Gò Vấp	Lê Quang Định, Phường 4, Quận Gò Vấp	10.8179224	106.6892094
2115	Chỉ nhỉnh 4 tỷ có ngay căn nhà 43m2 - 3 mặt thoáng - Ô TÔ vào nhà - ngã 5 Hà Trì	Đường Nguyễn Xí	10.8171055	106.7060228
2116	BÁN GẤP NHÀ MẶT TIỀN MỚI XÂY ĐẸP ĐƯỜNG NGUYỄN XÍ P.13 BÌNH THẠNH	Đường Nguyễn Đình Chiểu	10.7791232	106.6906953
2117	Chính chủ bán gấp nhà mặt tiền siêu đẹp Nguyễn Đình Chiểu, Phường 3, Phú Nhuận	Nguyên Hồng, Phường 1, Gò Vấp	10.8173472	106.6917698
2118	Nhà chưa qua đầu tư, tiện xây mới, hẻm 4m, sát bên Bình Thạnh	sát bên Bình Thạnh	20.755464	105.2457763
