	Title	Price	Links	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description
146	Bán gấp nhà MTKD Cù Chính Lan cạnh Huỳnh Ngọc Huệ,90m2, GIÁ CHỈ 6.2 TỶ TL mạnh	18 tỷ	https://batdongsan.vn/ban-gap-nha-mtkd-cu-chinh-lan-canh-huynh-ngoc-hue90m2-gia-chi-62-ty-tl-manh-r270774	90	3	3	Đà Nẵng	"Mô Tả:
- Nhà được kết cấu 3 tầng 4 mê BTCT rất chắc chắn, vuông vứt gồm 3 phòng ngủ,3 wc, tầng 1 có PN cho người già.
+ Đường 5.5m, lề 3.5m. Vị trí gần sát chợ Thanh Khê và Huỳnh Ngọc Huệ, chỉ cách Điện Biên Phủ chừng 50m
+ Tiện ích vây quanh không thiếu thứ gì, chỉ di chuyển sang Liên Chiểu, Cẩm Lệ, Hải Châu, cách siêu thị Coppmarrt chừng vài trăm mết
+ Nhà đang cho thuê, dòng tiền 15tr/ tháng.
+ Khu vực trường học các cấp.
+ Khu vực dân cư hàng xóm thân thiện, an ninh tốt, sổ vuông vứt, sẵng sàn công chứng
Liên Hệ: Trường Vũ, 097399579
Chuyên nhà phố Đà Nẵng"
147	Rất rẻ: 120triệu/m2, chỉ 20m ra Hoàng Sa, Tân Định Q1, dt 7x15m ~100m2 (nở hậu) chỉ 11.99 tỷ TL	6200000 tỷ	https://batdongsan.vn/rat-re-120trieum2-chi-20m-ra-hoang-sa-tan-dinh-q1-dt-7x15m-100m2-no-hau-chi-1199-ty-tl-r270773	100	2	2	Nguyễn Văn Nguyễn, Tân Định, Quận 1	"Nhà chưa qua đầu tư, có diện tích khủng tọa lạc ngay khu vực trung tâm Tân Định, Quận 1.

Nằm trên tuyến đường liên quận không kẹt xe, view bờ kênh mát mẻ, thơ mộng.

- DT: 7m x 15m, công nhận 100m2.

- GPXD: 5 tầng xây dựng theo ý thích.

- Khuôn đất lớn khan hiếm, thích hợp ở hoặc khai thác làm CHDV, building văn phòng, khách sạn 5 sao, thẩm mĩ viện,...

- Giá tốt: 11,99 tỷ còn thương lượng cho khách hàng thiện chí.

- Pháp lý: Sổ hồng chính chủ.

Gọi ngay: 0902 323 354 - Thu Hằng để làm được giá tốt."
148	Vị trí hiếm! Nhà 1 đời chủ 4 tầng, cn 70m2 (4.3x17m) Tôn Thất Đạm, Bến Nghé Q1 chỉ 15.5 tỷ TL	12 tỷ	https://batdongsan.vn/vi-tri-hiem-nha-1-doi-chu-4-tang-cn-70m2-43x17m-ton-that-dam-ben-nghe-q1-chi-155-ty-tl-r270772	70	8	8	Tôn Thất Đạm, Bến Nghé, Q1	"Chỉ 1 căn ngay trung tâm tài chính-ngân hàng, building đẳng cấp.

Khu vực đổi mới từng ngày, tiềm năng phát triển trong tương lai. Sát bên phố Nguyễn Huệ, Bitexco, Takasimaya,...

- Diện tích: 4,3 x 17m, công nhận 70m2 vuông vức.

- Hiện trạng: 4 tầng đã hoàn thiện.

- Mọi tiện ích trong tầm với: nhà hàng, TTTM, ngân hàng, trường học,...

- Pháp lý: Sổ hồng riêng chính chủ, sang tên ngay.

- Giá chỉ 15,5 tỷ ( thương lượng cho khách thiện chí).

Gọi ngay: O902 323 354 - Hằng Home để có giá tốt nhất."
149	Bán gấp nhà HXH to 6m, mặt tiền đường 138 Tân Phú Thủ Đức, 158 m2, 2 tầng, chỉ 6 tỷ 2.	15.5 tỷ	https://batdongsan.vn/ban-gap-nha-hxh-to-6m-mat-tien-duong-138-tan-phu-thu-duc-158-m2-2-tang-chi-6-ty-2-r270770	158	nan	nan	nan	"Bán gấp nhà HXH to 6m, mặt tiền đường 138 Tân Phú Thủ Đức, 158 m2, 2 tầng, chỉ 6 tỷ 2.
+ Vị trí kế bên Suối Tiên, gần ga Metro, hẻm trước nhà 6m đường nhựa xe tải chạy, thông tứ tung 2 phút ra mặt tiền
+ Kết cấu 1 trệt 1 lửng, ngang gần 6m bề thế, nở hậu nhẹ, nhà còn mới, có thể dọn vào ở ngay.
+ Hiện đang cho người quen thuê với giá 9 triệu/tháng, chủ ngộp ngân hàng nên bán rẻ chỉ 40 tr/ m2 đất
+ Sổ hồng vuông vức, không quy hoạch , nở hậu nhẹ.
+ Giá chào 6.2 tỷ( thương lương)
☎️ 0905238089 Nguồn nhà tốt."
150	Bán nhà 4x20 sổ hồng riêng hạ giá bán gấp đường trước Nhà 6 mét nhựa Hẻm 1 sẹt ra chợ	6200000 tỷ	https://batdongsan.vn/ban-nha-4x20-so-hong-rieng-ha-gia-ban-gap-duong-truoc-nha-6-met-nhua-hem-1-set-ra-cho-r270768	80	nan	nan	Mỹ Hạnh Nam	"LỖ 400 TRIỆU BÁN NHANH
????Diện tích: 4x20
???? Kết cấu:
Nhà 1 trệt 1 lầu 2pn, 2wc
????Tiện ích: Gần chợ Mỹ Hạnh, Bệnh Viện, Trường học..v...v
???? Vị trí: Thẳng khúc phan văn hớn & quốc lộ 1A & câu tham lương đường Trường Chinh.
???? Gần ủy ban , chợ , trường học cấp 1,2,3.
Liên hệ 0372879144 để được xem nhà trực tiếp"
151	Nhỉnh 3 tỷ sở hữu ngay nhà 1 lầu mới toang hẻm nguyễn thị xiếu, q7	950 triệu	https://batdongsan.vn/nhinh-3-ty-so-huu-ngay-nha-1-lau-moi-toang-hem-nguyen-thi-xieu-q7-r270766	26	1	2	Hẻm Nguyễn Thị Xiếu Quận 7	"- DT: 4m5 x 6m x 2 tầng.DTS:26.3m2
- GIÁ:3ty190 còn thương lượng
Mô tả:
- Hướng Tây Bắc
- Cấu trúc:Căn Góc hẻm, trệt, 1 lầu,1PN lớn, 2WC.Có ban công,sân nhỏ
- Nhà mới hoàn thiện thơm phức,Nội thất cơ bản. Khu dân trí cao, an ninh, nhà cao tầng đồng bộ,Hẻm thông tứ tung,xe ba gác tận cửa.Cách đường lớn 20m.Tiện ích xung quanh đầy đủ,Gần Chợ Tân Thuận,Công an phường,Trường đại học Marketing,Bệnh viện Tân Hưng,Khu Cư xá Ngân hàng..
- Vị trí ngay chân cầu Tân Thuận thông ra Trần Xuân Soạn,Nguyễn Văn Linh,Huỳnh Tấn Phát cực kỳ thuận tiên di chuyển khu Trung tâm TP.Khu dân cư cải tạo,Không quy hoạch,Không tranh chấp,Không bị ngập.
- Căn góc hẻm tạo không gian cực kỳ thoáng và khai thác tối đa công năng của ngôi nhà.Nhà trống chỉ cần decor nội thất và Ở liền
- Sổ Hồng riêng,Sang tên công chứng ngay"
152	NHÀ MỚI NỘI THẤT XỊN XÒ, KHU NAM VIỆT Á.	3190000000 tỷ	https://batdongsan.vn/nha-moi-noi-that-xin-xo-khu-nam-viet-a-r270765	95	4	3	Đà Nẵng	"Cách sông Hàn 200m, đường trước nhà 7.5m.
Nhà mới 3 tầng, tự xây, đá hoa cương cực đẹp, nội thất cực xịn, tiện ích full.
kinh doanh, dòng tiền cực cao,cách sông Hàn 150m, xem pháo hoa thõa thích,
Nhà 3 tâng, tầng 1 sân để xe, phòng khách, bếp, vs.
- Tầng 2 có 2 pn, 2vs riêng.
- Tầng 3 có 1 pn, 1vs, phòng thờ, sân phơi."
153	HIẾM! Bán Nhà Ngõ 61 Lạc Trung – Phân Lô Oto – Vỉa Hè – Kinh Doanh – 63m2*4T*5m – 12 Tỷ	6500000 tỷ	https://batdongsan.vn/hiem-ban-nha-ngo-61-lac-trung-phan-lo-oto-via-he-kinh-doanh-63m24t5m-12-ty-r270764	63	4	3	Ngõ 61	"- BÁN NHÀ NGÕ 61 LẠC TRUNG, PHƯỜNG THANH LƯƠNG, QUẬN HAI BÀ TRƯNG, HÀ NỘI

- NHÀ NẰM TRONG KHU PHÂN LÔ ĐẸP NHẤT LẠC TRUNG, DÂN TRÍ CAO, ĐƯỜNG Ô TÔ TẢI TRÁNH THÔNG TỨ TUNG, VỈA HÈ SIÊU RỘNG, 2 THOÁNG TRƯỚC – SAU, THUẬN TIỆN VỪA Ở VỪA KINH DOANH. ĐƯỜNG TRƯỚC MẶT CHUẨN BỊ LÀM, TƯƠNG LAI TĂNG GIÁ PHI MÃ

- Bán nhà ngõ 61 Lạc Trung, DT 63m², mặt tiền 5m, xây dựng 4 tầng bê tông cốt thép kiên cố kiên cố, giá bán nhanh trong tháng 12 tỷ

- Nằm tại khu vực sầm uất bậc nhất Hai Bà Trưng, tiện ích bạt ngàn, gần Trường Vinschool, Bách Khoa, Kinh tế Quốc Dân, Xây Dựng, gần bệnh viện Thanh Nhàn, Vinmec..!

- Kế cạnh các tuyến đường lớn như: Thanh Nhàn, Trần Khát Chân, Lò Đúc, Kim Ngưu, Minh Khai…

- Vài phút lên Bờ Hồ, phố cổ. Thuận tiện di chuyển sang các quận như Long Biên, Hoàn Kiếm, Đống Đa…hay đi sang các tỉnh thành khác

- Chủ tự xây, đồ tự sắm nên cực kỳ bền đẹp

-Thiết kế:
+ Tầng 1 : Gara ( Kinh Doanh ) , Bếp ,Wc
+ Tầng 2 : PK , Phòng Ngủ , Wc
+ Tầng 3 : 2 Ngủ , Wc
+ Tầng 4 : Phòng thờ , Sân phơi

- Sổ đỏ đẹp, vuông vắn cất két nở hậu, sẵn sàng giao dịch.

- Liên hệ Mr Luân – Chuyên bán nhà Lạc Trung"
154	BÁN GẤP HXH BÌNH THỚI, 47M2, 4 TẦNG, HĐT 20TR, CHỈ 5.8 TỶ, 0354095924.	12 tỷ	https://batdongsan.vn/ban-gap-hxh-binh-thoi-47m2-4-tang-hdt-20tr-chi-58-ty-0354095924-r270763	47	nan	nan	BÌNH THỚI, PHƯỜNG 14, QUẬN 11	"Chủ nhà cần bán gấp cho ai thiện chí mua
LH: 0354095924

- Nằm ở ngay vòng xoay Lê Đại Hành giáp q10, hẻm ba gác, HXH cách nhà vài bước chân

- DT: 47M2 , 3.5x11 nở hậu 4.2

- Kết cấu: 4 tầng BTCT

- Tiện ích: Gần Đầm Sen, ngân hàng, .... Xung quanh đầy đủ tiện ích.

- Pháp lý rõ ràng, có thể xem nhà công chứng ngay.

- Giá chỉ 5.8 TỶ thương lượng.

GỌI NGAY: 0354095924(Quỳnh Nhi) nghe máy 24/24."
155	Bán nhà HXH, 10 m mặt tiền đường Kha Vạn Cân TĐ, 55m2, 1 trệt, 1 lầu, chỉ nhỉnh 4 tỷ	5.8 tỷ	https://batdongsan.vn/ban-nha-hxh-10-m-mat-tien-duong-kha-van-can-td-55m2-1-tret-1-lau-chi-nhinh-4-ty-r270762	55	nan	nan	Thủ Đức	"Bán nhà HXH, 10 m mặt tiền đường Kha Vạn Cân TĐ, 55m2, 1 trệt, 1 lầu, chỉ nhỉnh 4 tỷ
✅Kết cấu: 2 Tầng đúc, phòng khách, rộng rãi, bếp, wc tầng trệt, 2 phòng ngủ, ban công, giếng trời sáng thoáng
✅Vị trí: gần mặt tiền Kha Vạn Cân, Phạm Văn Đồng, đi sân bay TSN chỉ 20 p.
✅Hẻm xe hơi đi chuyển nhanh ra chợ Thủ Đức, và nhiều tiện ích khác.
✅Pháp lý sạch, chủ thiện chí, công chứng ngay
✅ Giá chào 4.3 tỷ ( thương lượng)
☎️ Mr Ảnh 0905238089 Nguồn nhà tốt"
156	BÁN NHÀ MTKD ĐƯỜNG SỐ - KHU KINH DOANH VIP,QUẬN 7 – NHỈNH 6 Tỷ	4300000 tỷ	https://batdongsan.vn/ban-nha-mtkd-duong-so-khu-kinh-doanh-vipquan-7-nhinh-6-ty-r270760	24	2	3	Đường số	"Diện tích: 3m x 8m x 4 tầng.DTS:24m2
Giá:6ty490tr còn thương lượng
Mô tả:
- Kết cấu: Trệt, 2 lầu, sân thượng, 2 PN, 3 WC.Có sân thượng tổ chức tiệc BBQ,View Bitexco xem pháo hoa...
- Hướng Tây.Nhà thiết kế hài hòa,tận dụng tối đa công năng.
- Chỉ 1 phút ra Nguyễn Thị Thập, Lê Văn Lương, Nguyễn Hữu Thọ, Mai Văn Vĩnh, Lâm Văn Bền, Trần Xuân Soạn, ...Thuận tiện di chuyển các Quận 1, Quận 2, Quận 3, Quận 4, Quận 5, Quận 8, Quận 9, Quận 10, TP. Thủ Đức.
- Xung quanh tiện ích không thiếu thứ gì.Ngay chợ Tân Quy, Trường TH Lương Thế Vinh, Trạm y tế Phường Tân Kiểng, Lotte Mart Quận 7, Đại học Tôn Đức Thắng, Đại học RMIT, Bệnh viện FV, Crescent Mall, chợ Tân Mỹ, ...
- Phù hợp với khách mua ở, đầu tư, kinh doanh.Khu vực sôi động nhộn nhịp bậc nhất quận 7 tiềm năng giá trị sinh lời luôn rất cao.
- Sổ hồng riêng,Công chứng ngay."
157	Bán nhà siêu phẩm Thị trấn Trôi, Hoài Đức, kinh doanh dòng tiền, cho thuê	6490000000 tỷ	https://batdongsan.vn/ban-nha-sieu-pham-thi-tran-troi-hoai-duc-kinh-doanh-dong-tien-cho-thue-r270759	52	4	4	quốc lộ 32, thị trấn Trôi, Hoài Đức, Hà Nội	"- Bán nhà riêng, dân xây mới,Thị Trấn Trôi,kinh doanh, oto qua,
- Thông tin chi tiết: Nhà dân xây mới 100%, ngõ rộng gần chợ Giang Xá, thị trấn Trôi, Hoài Đức.
- Diện tích xây dựng 52m2, tổng diện tích sàn 210m2, đủ công năng
- Nhà phù hợp cho các gia đình trẻ, vợ chồng có ông bà lên lên ở cùng con và chăm sóc các cháu.
- 3 bước chân ra chợ Giang Xá, rất gần KĐT Nam 32, công viên, KĐT Tân tây đô, Ngã tư trôi, đường 32, gần 2 hồ ĐIều hòa, Nhà văn hóa, các trường cấp mầm non, 1, 2, trạm y tế Thị trấn Trôi.
- Sổ đỏ chính chủ, giao dịch trong ngày
- Liên hệ: Anh Ngọc: 0795768768 để được kết nối gặp anh chủ xem nhà và giao dịch trực tiếp
- Bán nhà TT Trôi, Hoài Đức, cầu thang giữa, đường nhựa trước nhà, kinh doanh, oto qua, giá đầu tư, cho thuê dòng tiền giá cao."
158	Bán nhà 1 trệt 2 lầu KDC Phú Hồng Lộc, p.Thuận Giao, Tp Thuận An.Lỗ 500triệu.	2.8 tỷ	https://batdongsan.vn/ban-nha-1-tret-2-lau-kdc-phu-hong-loc-pthuan-giao-tp-thuan-anlo-500trieu-r270757	60	5	4	nan	"Bán nhà 1 trệt 2 lầu KDC Phú Hồng Lộc, p.Thuận Giao, Tp Thuận An.
DT: 60m2 thổ cư 100% (4X15m)
Đường 13m, vỉa hè 3m
Cách đường 22 tháng 12 100m
Thiết kế: 1 phòng khách, 1 phòng bếp, 4wc, 3 phòng ngủ, phòng thờ, sân thượng trước và sau.
Tặng toàn bộ nội thất
Sổ hồng riêng
Hỗ trợ ngân hàng
Giá bán: 3tyy650 tl
Liên hệ ngay để được tư vấn và xem thực tế: Mr.Quang - 0904844228 Mã 2282
............................................
Nhật Quang Real |Uy Tín-Gía Trị Thật-Pháp Lý Thật
+ Nhận Ký Gửi Mua Bán Nhà, Đất Khu Vực Bình Dương
+ Chuyên Nhà Đất khu vực Thuận An-Dĩ An Bình Dương,Sổ Hồng Cầm Tay.
+ Hỗ trợ làm pháp lý
+ Hỗ trợ thủ tục vay ngân hàng
===============
#nhatquangreal #bđs #bđs_binhduong #nhabinhduong #đất_bìnhduong.
==================
Bán nhà Thuận An
Bán nhà p.Tân Đông Hiệp
Bán nhà p.Lái Thiêu
Bán nhà p.An Phú
Bán nhà p.Bình Chuẩn
Bán nhà KDC (Khu dân cư) Thuận An
Bán nhà 1 trệt 2 lầu Thuận An
Bán nhà giá rẻ Thuận An
Bán nhà thổ cư 100% Thuận An
Bán nhà gần trung tâm Thuận An
Bán nhà sổ hồng riêng Thuận An
Bán nhà hỗ trợ ngân hàng Thuận An
Bán nhà có diện tích (điền diện tích) Thuận An
Bán nhà gần chợ Thuận An
Bán nhà gần bệnh viện Thuận An"
159	Nhà 3 tầng đường ô tô tránh, đầu Tân Hương + Tân Sơn Nhì, 6.1 tỷ	3.65 tỷ	https://batdongsan.vn/nha-3-tang-duong-o-to-tranh-dau-tan-huong-tan-son-nhi-61-ty-r270755	52	3	3	Tân Hương, Tân Quý, Tân Phú	Nhà xây kiên cố chắc chắn gồm trệt 2 lầu, tổng 3 phòng ngủ, 3WC. Gia đình tặng hết nội thất cho khách thiện chí. Hẻm rộng thông các hướng, ô tô đậu cửa vào nhà thoải mái. Vị trí đắc địa gần đường Độc Lập, thông Tân Sơn Nhì, đi chợ Tân Hương tiện. Khu vực an ninh, dân trí. Pháp lý chuẩn, sổ vuông, nở hậu. Xem nhà liên hệ anh Võ: 0909 100 817. Không tiếp trung gian.
160	Chính chủ bán nhà Cát Linh, ôtô đỗ cửa, kinh doanh, 30m2, 6 tầng, chỉ 4.95 tỷ.	"Giá bán
Dưới 500 triệu
Từ 500 - 800 triệu
Từ 800 triệu - 1 tỷ
Từ 1 - 2 tỷ
Từ 2 - 3 tỷ
Từ 3 - 5 tỷ
Từ 5 - 7 tỷ
Từ 7 - 10 tỷ
Từ 10 - 20 tỷ
Từ 20 - 30 tỷ
Trên 30 tỷ"	https://batdongsan.vn/chinh-chu-ban-nha-cat-linh-oto-do-cua-kinh-doanh-30m2-6-tang-chi-495-ty-r270753	30	nan	nan	Cát Linh	"Chính chủ bán nhà Cát Linh, ôtô đỗ cửa, kinh doanh, 30m2, 6 tầng, chỉ 4.95 tỷ, LH 0971578077.
- Vị trí ở Cát Linh- Đống Đa- Hà nội, rất hiếm nhà bán, ô tô đỗ cửa, cách mặt phố 20m, kinh doanh tốt. Gần Trường học, ba bước ra Sân Vân động Hàng Đẫy, Quốc Tử Giám, Lăng Bác, Bệnh viện Xanh Pôn.....
- Nhà đẹp, thiết kế hiện đại, nội thất sịn sò, thông sàn kinh doanh, diện tích 30m2, 6 tầng, 3 phòng ngủ, công năng đầy đủ.
+ Sổ đỏ đẹp, sẵn sàng giao dịch.
+ Giá chào chỉ 4.95 tỷ ( có thương lượng )
- Liên hệ để xem nhà trực tiếp : Mr. Thắng
Hotline 24/7: 0971578077 (Tư vấn 100% miễn phí, nhiệt tình, uy tín)"
161	Bán nhà 2 mặt tiền 100m2, 4 tầng, 5PN, 4WC giá chỉ 10 Tỷ 5	4.95 tỷ	https://batdongsan.vn/ban-nha-2-mat-tien-100m2-4-tang-5pn-4wc-gia-chi-10-ty-5-r270751	100	5	4	Thủ Dầu Một, Bình Dương	"* Quý khách mong muốn một cuộc sống hiện đại, nhiều tiện nghi; một không gian sống gần gũi với thiên nhiên?
* Một cơ hội đầu tư sinh lời bền vững so với các kênh đầu tư như chứng khoán, bitcoin, hoặc gửi tiết kiệm NH.
- Gamuda Land chào đón Quý Khách với dự án nhà phố thương mại Artisan Park tại vị trí trung tâm nhất của Thành Phố Mới Bình Dương ngay trung tâm hành chính tỉnh Bình Dương, Đài truyền hình BTV, khu phố ngân hàng, Ngay trung tâm TM Aeon 2, Cách 300m đến vòng xoay World Trace Center.
- Hiện dự án đang giới thiệu với chỉ 349 căn nhà phố thương mại liên kế 3 tầng và 4 tầng sở hữu từ 2 đến 3 mặt tiền với tổng diện tích xây dựng từ 300m - 400 m.
- Diện tích đất: 5x17, 5x19, 5x20, 6.5x17, 6.5x19, 11x20.
- Giá bán: Chỉ từ 8 tỷ
* Tiến độ thanh toán siêu tốt:
- Ký văn bản thoả thuận: 200tr.
- Đợt 1: Ký HĐMB 10% (Đã trừ tiền cọc).
- Đợt 2: 9 tháng sau khi ký HĐMB thanh toán 10%.
- Đợt 3: 9 tháng sau khi thanh toán đợt 2 thanh toán 15%.
- Đợt 4: Nhận nhà thanh toán 20%.
- Đợt 5: 4 tháng kể từ ngày đến hạn đợt 4 thanh toán 15%.
- Đợt 6: 4 tháng kể từ ngày đến hạn đợt 5 thanh toán 15%.
- Đợt 7: 4 tháng kể từ ngày đến hạn đợt 6 thanh toán 15%.
- Đợt 8: Giao giấy chứng nhận quyền sở hữu nhà ở thanh toán 5%.
- Hiện chủ đầu tư đang nhận Booking trực tiếp tại PKD CĐT Và sẽ có chương trình chiết khấu đặc biệt, chương trình rút thăm may mắn, chương trình chiết khấu cao cho KH mua sỉ, khách hàng thân thiết của Gamuda Land.
Đăng ký sớm để chọn căn đẹp và tham quan nhà mẫu thực tế.
LH: 090 257 69 72 Minh Quân.
Email: nmquan00291@gmail.com"
162	Bán gấp nhà 1 trệt 1 lầu, 83m2 2PN 2WC, nhà mới, giá chỉ 5 tỷ 6 thương lượng, Lh: 0388668882	10.5 tỷ	https://batdongsan.vn/ban-gap-nha-1-tret-1-lau-83m2-2pn-2wc-nha-moi-gia-chi-5-ty-6-thuong-luong-lh-0388668882-r270749	83	2	2	Đường 22, Phường Phước Long B, Q9	"Bán gấp nhà 1 trệt 1 lầu.
Diện tích: 4,1x12,5m (51,2m2).
Diện tích sàn 83m2.
Thiết kế: 2PN - 2WC.
Nội thất: Để lại hết nội thất như hình.
Hẻm Xe Tải Đậu Cửa Cách Đường 22 và Trường Cao Đẳng Công Thương 10m.
Giá bán: 5 tỷ 6 thương lượng.
LH: 0388668882 Gặp Tâm (zalo)."
163	Cần bán nhà 1 trệt 2 lầu 3PN 140M2 7X20 hẻm 6m, sổ hồng hồng hoàn công, giá chỉ 6 tỷ 5 thương lượng	5.6 tỷ	https://batdongsan.vn/can-ban-nha-1-tret-2-lau-3pn-140m2-7x20-hem-6m-so-hong-hong-hoan-cong-gia-chi-6-ty-5-thuong-luong-r270748	140	3	2	Đường Lò Lu, Phường Trường Thạnh, Q9	"Chủ gửi
Cần bán nhà hẻm 110 Lò Lu, Phường Trường Thạnh, Q9
Nhà 1 trệt 2 lầu mái betong
Thiết kế: 3PN - 3wc, sân trước, sân sau, phòng thờ
Đường 6m
Dt: 7x 20 = 140 m2
Nhà đã có sổ hoàn công
Giá: 6 tỷ 5 thương lượng
Lh:0388668882 gặp Tâm ( zalo )"
164	HOT! Phân Lô Cán Bộ Lạc Trung – Gara Oto KD – Thang Máy – DT 58m2*5 Tầng – Giá 11,5 Tỷ	6.5 tỷ	https://batdongsan.vn/hot-phan-lo-can-bo-lac-trung-gara-oto-kd-thang-may-dt-58m25-tang-gia-115-ty-r270747	58	5	4	Ngõ 61	"- BÁN NHÀ NGÕ 61 LẠC TRUNG, PHƯỜNG THANH LƯƠNG. NHÀ NẰM TRONG KHU PHÂN LÔ CÁN BỘ, DÂN TRÍ CAO, NGÕ Ô TÔ THÔNG RA KIM NGƯU, 2 THOÁNG TRƯỚC – SAU, THUẬN TIỆN VỪA Ở VỪA KINH DOANH

- Bán nhà ngõ 61 Lạc Trung, DT 58m², xây dựng 5 tầng thang máy, bê tông cốt thép kiên cố, điều hoà âm trần, nội thất tiền tỷ, giá chỉ hơn 11,5 tỷ

- Nằm tại khu vực sầm uất bậc nhất Hai Bà Trưng, tiện ích bạt ngàn, gần Trường Vinschool, Bách Khoa, Kinh tế Quốc Dân, Xây Dựng, gần bệnh viện Thanh Nhàn, Vinmec..!

- Kế cạnh các tuyến đường lớn như: Thanh Nhàn, Trần Khát Chân, Lò Đúc, Kim Ngưu, Minh Khai…

- Vài phút lên Bờ Hồ, phố cổ. Thuận tiện di chuyển sang các quận như Long Biên, Hoàn Kiếm, Đống Đa…hay đi sang các tỉnh thành khác

- Chủ tự xây, đồ tự sắm nên cực kỳ bền đẹp

-Thiết kế:
+ Tầng 1: Gara, phòng ngủ, wc.
+ Tầng 2: Phòng khách, bếp, wc.
+ Tầng 3, 4: Mỗi tầng 2 phòng ngủ, vệ sinh giữa.
+ Tầng 5: Phòng thờ, phòng giặt và sân phơi trước sau.

- Sổ đỏ đẹp, vuông vắn cất két nở hậu, sẵn sàng giao dịch.

- Liên hệ Mr Luân – Chuyên bán nhà Lạc Trung"
165	CHÍNH CHỦ CẦN BÁN NHANH NHÀ Vị Trí Đắc Địa tại quận Tân Bình, TPHCM	11.5 tỷ	https://batdongsan.vn/chinh-chu-can-ban-nhanh-nha-vi-tri-dac-dia-tai-quan-tan-binh-tphcm-r270742	nan	2	3	nan	"CHÍNH CHỦ CẦN BÁN NHANH NHÀ Vị Trí Đắc Địa tại quận Tân Bình, TPHCM
- Địa chỉ : 1235/7 Hoàng Sa, P5, quận Tân Bình, TP.HCM
- Diện tích: 24m2, Dtsd: 72m2
- Giá bán: 4 tỷ 500 triệu

- Kết cấu : Nhà trệt 2 lầu đúc, 02 phòng ngủ (có máy lạnh đầy đủ), 3 nhà VS.
- Vị trí cực đẹp: Cách đường Hoàng Sa (bờ kênh Nhiêu Lộc) 50m, thông ra đường CMT8, đường Phạm Văn Hai, thuận tiện đi lại các Q3, Q10, Tân Bình, Phú Nhuận
- Khu vực an ninh, văn minh, sạch sẽ, phù hợp để ở hoặc mở văn phòng công ty (trước nhà đậu xe ôtô thoải mái).
- Có tiện ích về an sinh xã hội đầy đủ
- Giao thông thuận tiện, đi lại dễ dàng
- Pháp lý: sổ hồng chính chủ
Liên hệ : anh Giang 0932.614410 (KHÔNG TIẾP CÔNG TY MÔI GIỚI)."
166	Bán nhà 100m2 SHR thổ cư đường ô tô (P.Hóa An) chỉ 2,490 tỉ	Thỏa thuận	https://batdongsan.vn/ban-nha-100m2-shr-tho-cu-duong-o-to-phoa-an-chi-2490-ti-r270741	100	2	2	nan	"???????? Bán nhà siêu rẻ trung tâm (P.Hoá An) sân oto 100m2 đường xe tải chỉ 2ty490
⚡️ Nhà vị trí trung tâm, cách đường Huỳnh Mẫn Đạt chỉ 30m, cách Bùi Hữu Nghĩa chỉ 200m,
⚡️ Diện tích: 4m x 25m (100m2)
+ Sổ riêng thổ cư hoàn công
⚡️ Nhà xây ở chắc chắn. Nhà mới đẹp như hình, gồm: sân rộng để được 2 oto, pk, 2pn + gác phía trên , bếp, wc"
167	Chính chủ cần bán nhà ngõ 64 Nguyễn Lương Bằng, Đống Đa, tầng 2-5: 45 m2, giá 7 tỷ.	2.49 tỷ	https://batdongsan.vn/chinh-chu-can-ban-nha-ngo-64-nguyen-luong-bang-dong-da-tang-2-5-45-m2-gia-7-ty-r270740	45	nan	nan	Đường Nguyễn Lương Bằng, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội	"Chính chủ cần bán nhà ngõ 64 Nguyễn Lương Bằng, Đống Đa, tầng 2-5: 45 m2, giá 7 tỷ.
✅Mô tả:
+ Nhà liền kề Nguyễn Lương Bằng thông sang ngõ 31 phố Hoàng Cầu, gần công viên 1/6 và Bệnh Viện Đống Đa, khu vực gần quận ủy Đống Đa, Hồ Hoàng Cầu, gần ga tàu điện Cát Linh, thuận tiện đi lại khu vực trung tâm.
+ Nhà vuông vắn phân lô mặt tiền 5M, ô tô đỗ cửa, ngõ thông thoáng, thiết kế 4 ngủ, 3WC"
