	Address1	Latitude	Longitude
2684	Luỹ Bán Bích	107.769.934	1.066.343.345
2685	Đường tự do, Quang trung		
2686	Quang Trung Hà Đông	209.652.675	1.057.681.278
2687	Miếu Bình Đông, Bình Hưng Hòa A,, Bình Tân	107.797.977	1.066.174.302
2688	đường Lê Đức Thọ, Phường F6, Quận Gò Vấp	10.848.289	1.066.675.573
2689	Nguyễn Xí F13, Phường Bình Thạnh, Quận Bình Thạnh	108.171.055	1.067.060.228
2690	Từ Liêm	210.034.608	1.057.703.287
2691	Số 1 đường số 1 bình thọ thủ đức	108.470.999	1.067.640.832
2692	Số 1 đường số 1 bình thọ thủ đức	108.470.999	1.067.640.832
2693	Lê Văn Quới, Bình Trị Đông, Bình Tân	107.754.751	1.066.150.563
2694	Huỳnh Khương An, Phường 5, Gò Vấp	108.234.812	1.066.890.354
2695	Hẻm xe hơi thông đường Mã Lò, Bình Trị Đông, Bình Tân, TP. HCM	107.728.591	1.066.018.083
2696	Ngân - thổ cư Đống Đa hà nội	210.180.725	1.058.299.495
2697	hẻm xe hơi thông đường Mã Lò, Phường Bình Trị Đông, Quận Bình Tân, TP. Thành phố Hồ Chí Minh	107.728.591	1.066.018.083
2698	Phạm Văn Đồng, phường 13, Quận Bình Thạnh	108.233.486	1.067.042.745
2699	phương 13, Quận Bình Thạnh	108.256.869	1.067.042.991
2700	hẻm xe hơi, đường Hương Lộ 2, Phường Bình Trị Đông, Quận Bình Tân, TP. Hồ Chí Minh	107.699.131	1.066.119.636
2701	 đường số, An Lạc, Bình Tân	107.320.791	1.066.158.462
2702	ngô gia tự Long Biên	210.656.791	1.058.980.147
2703	số 1, đường ..., Phường ..., Quận Phú Nhuận	107.991.944	1.066.802.639
2704	Đường Linh Trung, Phường Linh Trung, Quận Thủ Đức, TP HCM	108.606.664	1.067.726.779
2705	Đường Linh Trung, Phường Linh Trung, Quận Thủ Đức, TP HCM	108.606.664	1.067.726.779
2706	tan chánh hiệp	10.866.797	1.066.261.831
2707	Số 18 ngách 3/29 Cù Chính Lan, Khương Mai, Thanh Xuân	210.003.337	1.058.238.124
2708	tan thới hiệp	108.603.672	1.066.438.673
2709	Hẻm Thạch Lam, Quận Tân Phú	107.780.407	1.066.274.906
2710	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2711	Ðặng Huy Trứ, Phường Trường An, Thành phố Huế	164.459.782	1.075.862.735
2712	đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp	108.484.293	106.648.556
2713	Văn Quán, Hà Đông	209.796.446	1.057.923.394
2714	Chung tân văn quán, gần mầm non hoa xen, cấp 1 Nguyễn Du, cấp 2 Văn Quán	209.768.291	1.057.865.452
2715	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2716	Trần Đăng Ninh Hà Đông	209.651.059	10.576.968
2717	Tô Hiếu, Quận Tân Phú	107.691.501	1.066.269.722
2718	Chế Lan Viên phường Tây Thạnh quận Tân Phú	108.121.189	106.629.257
2719	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2720	đường Võ Thành Trang	10.791.622	1.066.508.096
2721	Lê Văn Duyệt, Phường 1, Quận Bình Thạnh	107.977.614	1.066.961.977
2722	Đường Võ Văn Ngân, Phường Bình Thọ, Quận Thủ Đức, TP HCM	108.505.248	1.067.661.253
2723	Khu Địa Cầu Nam Hùng Vương, gần trường Tiểu Học An Lạc 1	107.231.349	1.066.111.242
2724	đường Lê Tấn Bê, An Lạc, Quận Bình Tân	107.190.774	106.605.581
2725	đường Lê Tấn Bê, phường An Lạc	107.190.774	106.605.581
2726	Lê Văn Thọ	108.455.819	1.066.570.168
2727	Đường Số 8	10.855.732	1.067.718.319
2728	Lê Trọng Tấn, Tây Thạnh, Tân Phú	108.079.431	1.066.201.184
2729	Lê Trọng Tấn, Tây Thạnh, Tân Phú	108.079.431	1.066.201.184
2730	Dương Văn An, Nguyễn Tuân, Phường Xuân Phú	164.677.717	1.076.039.091
2731	P7, Cầm Bá Thước	108.027.356	1.066.857.185
2732	Hà Nội	210.277.644	1.058.341.598
2733	Đường Liên Phường, Phường Phú Hữu, Q9	108.048.107	106.792.446
2734	Đường Liên Phường, Phường Phú Hữu, Q9	108.048.107	106.792.446
2735	Hà Nội	210.277.644	1.058.341.598
2736	Kinh Dương Vương, An Lạc, Bình Tân	10.735.655	1.066.134.272
2737	Đường 22, Phường Phước Long B, Q9	108.283.282	1.067.774.739
2738	đường Tân Phước Khánh 32	110.028.099	1.067.385.562
2739	đường Tân Phước Khánh 32	110.028.099	1.067.385.562
2740	Quận Gò Vấp HCM	108.386.779	1.066.652.904
2741	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2742	Phan Bội Châu, TP. Huế	164.495.687	1.075.828.658
2743	Kiết 86, Lê Ngô Cát	16.437.125	1.075.692.291
2744	CN1, P. Sơn Kỳ, Tân Phú	108.082.909	1.066.073.927
2745	Lê Văn Quới, Bình Hưng Hòa A, Bình Tân	107.762.062	1.066.108.004
2746	đường Dương Quảng Hàm, Phường 6, Quận Gò Vấp	108.275.817	1.066.905.729
2747	Phan Văn Trị, Phường 11, Quận Bình Thạnh	108.159.197	1.066.952.001
2748	Đường số 1 bình thọ thủ đức	108.470.999	1.067.640.832
2749	Đường Tô Vĩnh Diện, Lộ Ô Tô	209.995.241	1.058.207.911
2750	Tô Vĩnh Diện,peesigned		
2751	Trần Văn Giàu		
2752	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2753	Phố Hàng Bún, Quận Hoàn Kiếm	21.027.964	1.058.510.132
2754	Phan Anh, Bình Trị Đông, Bình Tân	107.673.378	1.066.230.141
2755	Hồ Chí Minh		
2756	đường kinh Dương Vương, Nhà Gần Bến Xe Miền Tây	107.410.591	1.066.189.535
2757	đô thị xa la, Hà Đông	209.619.014	1.057.920.253
2758	tan chánh hiệp	10.866.797	1.066.261.831
2759	Ô Chợ Dừa, ĐỐng Đa	210.200.535	1.058.246.266
2760	ô Chợ Dừa, Đồng Đa	210.200.535	1.058.246.266
2761	Bán nhà phố Cầu Giấy mặt ngõ rộng gần phố, gần công viên 0569766799	210.329.533	1.057.982.426
2762	s Ecc Huỳnh Thị Hai, Phường Tân Chánh Hiệp	108.674.107	1.066.276.534
2763	Quận Đống Đa Hà Nội	210.180.725	1.058.299.495
2764	Biên Hòa	109.574.128	1.068.426.871
2765	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2766	Ni Sư Huỳnh Liên Phường 10 Tân Bình	107.836.014	1.066.474.124
2767	mặt tiền Mai Văn Vĩnh, Phường Tân Quy, Quận 7	107.415.597	106.713.699
2768	đường Yersin, Phường Phạm Ngũ Lão, Quận 1	10.767.113	1.066.974.019
2769	đường Trần Thanh Mại, Tân Tạo A	107.530.693	1.065.884.674
2770	đường Điện Biên Phủ, Phường 10, Quận 10	107.693.149	1.066.755.535
2771	đường Võ Văn Tần, Phường 5, Quận 3	107.723.829	1.066.864.595
2772	Biên Hòa	109.574.128	1.068.426.871
2773	đường Tỉnh Lộ 10	107.787.764	1.065.356.713
2774	Bình Thạnh, Hồ Chí Minh	108.105.831	1.067.091.422
2775	hẻm Trần Trọng Cung, Phường Tân Thuận Đông, Quận 7	107.435.706	106.733.001
2776	Lê Quang Định, P.11, Q. Bình Thạnh	108.107.331	1.066.921.173
2777	Bình Thạnh, HCM	108.105.831	1.067.091.422
2778	Chợ Khâm Thiên, Đống Đa	210.159.144	1.058.378.302
2779	Nhà Chính chủ hẻm 3m Phú Định, P16, Q8.	107.190.044	1.066.272.283
2780	Phan Văn Trị - Gò Vấp	108.288.265	1.066.836.026
2781	Phan Văn Trị		
2782	Đỗ Xuân Hợp, Phước Long B, Tp. Thủ Đức , HCM	108.150.123	1.067.748.598
2783	Ao Sen Hà Đông	209.824.402	1.057.879.358
2784	địa chỉ Ao Sen, khu vực kinh doanh buôn bán sầm uất, vài bước ra phố Trần Phú, thông sang Làng Việt Kiều Châu u.	209.820.951	1.057.895.069
2785	Nguyễn Thị Minh Khai, Phường 2, Quận 3	107.673.057	1.066.834.211
2786	Đường Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội	209.619.409	1.057.685.991
2787	Khu Đô Thị Văn Phú, Hà Đông	209.586.775	1.057.688.614
2788	đường Lê Văn Sỹ, Phường 13, Quận Phú Nhuận	107.908.574	1.066.728.765
2789	Tây Ninh	113.351.554	1.061.098.854
2790	Bạch Đằng, Phường 15, Quận Bình Thạnh	108.032.549	1.067.047.781
2791	Duy Tân, P.15, Q. Phú Nhuận	107.950.652	106.679.608
2792	đường Nguyễn Văn Trỗi	107.958.681	1.066.750.014
2793	Việt Hưng, Việt Hưng, Long Biên, Hà Nội, -Dự án-	210.526.345	1.058.996.408
2794	phố Việt Hưng	210.526.345	1.058.996.408
2795	Ngõ 2, Âu Cơ, Quảng An, Tây Hồ, Hà Nội	210.602.638	1.058.338.689
2796	Vĩnh Viễn	96.729.408	1.054.152.898
2797	Vĩnh Viễn	96.729.408	1.054.152.898
2798	đường Đông Du, Phường Bến Nghé, Quận 1	107.765.436	1.067.050.533
2799	Lê Thánh Tôn, Phường Bến Thành, Quận 1	107.734.082	1.066.981.201
2800	đường Nguyễn Trãi, Quận 5	107.545.982	1.066.695.314
2801	Nguyễn Gia Trí, Quận Bình Thạnh	108.062.921	1.067.160.645
2802	đường Hoàng Văn Thụ, Quận Tân Bình	107.963.691	106.657.787
2803	đường Kha Vạn Cân, Quận Thủ Đức	108.394.902	1.067.377.281
2804	Ung Văn Khiêm, Phường 25, Quận Bình Thạnh	108.067.689	1.067.193.518
2805	Nguyễn Thị Minh Khai, Quận 3	10.774.763	1.066.905.054
2806	Mặt tiền Yersin, Phường Cầu Ông Lãnh, Quận 1	10.767.113	1.066.974.019
2807	Phổ Quang, Quận Tân Bình	108.059.195	1.066.682.118
2808	đường 3/2, Quận 10	107.687.587	1.066.689.151
2809	Minh Khai	209.959.104	1.058.576.533
2810	Nguyễn Đình Chiểu, Quận 3	107.774.048	106.689.091
2811	Trần Quang Khải, Quận 1	107.919.087	1.066.914.821
2812	Trần Hưng Đạo, Quận 5	107.529.065	1.066.710.573
2813	đường 2 chiều, Ngô Thời Nhiệm, Bà Huyện Thanh Quan, Quận 3	107.778.822	1.066.872.279
2814	phố Cát Linh, Phường Cát Linh, Quận Đống Đa, Thành phố Hà Nội	210.288.708	1.058.308.938
2815	Thịnh Liệt Hoàng Mai	209.751.142	1.058.554.513
2816	Trần Bình Trọng, Phường 2, Quận 5	107.565.785	1.066.810.572
2817	Huơng Lộ 2, Bình Trị Đông A, Bình Tân	107.664.092	1.066.003.259
2818	Ngõ Ô Tô Tải, Long Biên	210.186.765	105.884.813
2819	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2820	đường Nguyễn Văn Cừ, Phường Cầu Kho, Quận 1	107.556.587	1.066.857.053
2821	đường Nguyễn Lâm, Phường 7, Quận Bình Thạnh	108.004.819	1.066.924.614
2822	đường Đặng Văn Ngữ, phường 10, quận Phú Nhuận	107.941.151	1.066.692.559
2823	hẻm Lê Quang Định, Phường 7, Quận Bình Thạnh	10.809.232	1.066.928.609
2824	hẻm Lê Quang Định, Phường 7, Quận Bình Thạnh	10.809.232	1.066.928.609
2825	đường Phạm Ngũ lão, Quận 1	107.688.718	1.066.937.594
2826	đường Hoàng Sa, Phường Tân Định	107.953.364	1.066.900.013
2827	KDC Him Lam, Quận 7	107.409.665	1.066.976.655
2828	đường Phạm Văn Đồng	108.350.664	1.067.294.299
2829	đường Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh	108.063.178	1.066.903.039
2830	602 Kinh Dương Vương, Phường An Lạc A, Quận Bình Tân, TPHCM	107.462.719	1.066.248.304
2831	Quận Gò Vấp HCM	108.386.779	1.066.652.904
2832	đường Trần Kế Xương, Phường 3, Quận Bình Thạnh	108.022.952	1.066.917.901
2833	Cư Xá Nguyễn Đình Chiểu, Phường 4, Quận Phú Nhuận	108.059.406	1.066.802.819
2834	đường Thi Sách, Phường Bến Nghé, Quận 1	107.781.229	1.067.048.329
2835	đường Phan Đăng Lưu, ngã tư Phú Nhuận, Quận Phú Nhuận	10.799.713	106.680.138
2836	đường Huỳnh Văn Bánh, Phường 14, Quận Phú Nhuận	107.916.291	106.669.605
2837	đường Lê Văn Sỹ, Phường 12, Quận 3	10.789.607	1.066.747.189
2838	đường Hoa Cúc, Phường 7, Quận Phú Nhuận	107.986.191	106.688.851
2839	đường Trường Sa, Phường 2, Quận Phú Nhuận	107.951.443	1.066.875.265
2840	đường Cù Lao, phường 2, quận Phú Nhuận	107.966.502	1.066.879.563
2841	đường Cù Lao, Phường 2, Quận Phú Nhuận	107.966.502	1.066.879.563
2842	CMT8, Tân Bình	107.858.803	1.066.664.895
2843	phan chu trinh		
2844	Đường Tô Hiến Thành, Phường 13, Quận 10	107.798.693	1.066.680.731
2845	Đường Đỗ Xuân Hợp, Phường Phước Long A, Q9	108.284.269	1.067.686.433
2846	Nguyễn Trãi, Phường 3, Quận 5	107.570.056	1.066.776.971
2847	Trần Phú Hà Đông	209.799.246	1.057.873.752
2848	KĐT Việt Hưng	210.627.864	1.059.083.056
2849	 Đợng Hòa Hưng, Quận 10	107.789.834	1.066.738.954
2850	Bùi Đình Túy, phường 12, quận Bình Thạnh	108.077.661	1.067.028.933
2851	đường ô tô, Quận Đống Đa	210.100.908	1.058.264.782
2852	Ngay chợ tân biên, biên hòa, đồng nai	109.675.318	1.068.889.578
2853	MT QL1A, gần ngã ba Trị An	163.939.865	1.075.711.291
2854	đường Yết Kiêu, Long Bình, Biên Hòa	109.529.632	1.068.752.919
2855	Tây Hồ	210.811.211	1.058.180.306
2856	Khu Tên Lửa		
2857	đường 29 khu Tên Lửa	107.557.614	1.066.126.331
2858	đường 29, khu Tên Lửa	107.557.614	1.066.126.331
2859	Vĩnh Lộc B, Bình Chánh	107.911.649	1.065.642.998
2860	đường Phạm Văn Đồng	108.350.664	1.067.294.299
2861	Bùi Thị Xuân, Quận Tây Ninh	113.351.554	1.061.098.854
2862	Đường Số 10, Phường Hiệp Bình Chánh, Quận Thủ Đức, TP HCM	108.405.308	1.067.248.418
2863	CMT8, Phường ?, Quận Tân Bình	107.858.803	1.066.664.895
2864	TÂN PHONG	107.318.388	106.702.825
2865	Quận 2, Hồ Chí Minh	107.935.216	1.067.308.195
2866	Biên Hòa	109.574.128	1.068.426.871
2867	đường Hoa Hồng, Quận Phú Nhuận	107.965.234	1.066.907.674
2868	Ðồng Khởi		
2869	Lý Thường Kiệt		
2870	Huơng Lộ 2, Bình Trị Đông, Bình Tân	107.695.049	10.661.276
2871	đường Lê Văn Sỹ, Phường 14, Quận 3	107.884.861	1.066.767.003
2872	Nguyễn Văn Khối	108.429.616	1.066.529.357
2873	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2874	Yên Phúc Phúc La Hà Đông	209.703.278	1.057.880.693
2875	Phố Mây, Phường Phan Si Păng, Thị xã Sa Pa, Tỉnh Lào Cai	223.310.468	1.038.342.383
2876	Bùi Thị Xuân P3 Quận Tân Bình	107.958.791	1.066.638.652
2877	so 324 An Dương Vương, Phường An Lạc, Quận Bình Tân	107.372.989	1.066.220.046
2878	Góc 2 mặt tiền đường lớn An Dương Vương và Đường số 1, Phường An Lạc, Quận Bình Tân.	107.251.764	1.066.131.707
2879	đường Đinh Tiên Hoàng, giáp Quận 1	107.884.855	1.066.995.645
2880	Trường Chinh, P. Tân Bình	108.076.158	1.066.348.442
2881	đường 1A	125.354.113	1.091.929.724
2882	Trường Chinh, Phường Tân Bình	115.181.382	1.068.874.119
2883	Văn Quán, Hà Đông	209.796.446	1.057.923.394
2884	đường Tên Lửa	107.382.359	1.066.152.822
2885	đường Tên lửa	107.382.359	1.066.152.822
2886	Lê Văn Quới, Bình Hưng Hòa A, Bình Tân	107.762.062	1.066.108.004
2887	Hà Đông Hà Nội	20.955.835	1.057.563.658
2888	Tân Kỳ Tân Quý, Sơn Kỳ, Tân Phú	108.004.911	1.066.220.246
2889	Phố Hồng Hà, Ngõ Nông	210.364.721	1.058.541.925
2890	đường số 3	108.095.396	1.066.039.432
2891	đường số 3, đối diện trường học		
2892	Căn góc 2 mặt tiền số 12 Đường số 1 và Đường số 2, Phường An Lạc, Quận Bình Tân.	107.244.871	1.066.106.415
2893	đường Tên Lửa, sát đường tỉnh lộ 10	107.478.829	1.066.118.492
2894	na		
2895	hẻm xe hơi, Phường 2, Quận 8	107.457.311	1.066.879.557
2896	154 đường Âu Dương Lân, Phường 3, Quận 8	107.456.162	1.066.830.843
2897	Đường số 6. Phường Linh Đông. TP.Thủ Đức	108.578.791	106.746.207
2898	Hai Bà Trưng, Lê Chân, Hải Phòng	208.526.987	1.066.779.598
2899	Hai Bà Trưng, Lê Chân, Hải Phòng	208.526.987	1.066.779.598
2900	Quang Trung		
2901	Đặng Thai Mai, Quảng An, Tây Hồ, Hà Nội	210.611.812	1.058.239.311
2902	đường Hoa Đào, Phường 2, Quận Phú Nhuận	107.982.517	1.066.861.648
2903	đường Nguyễn Văn Cừ, Phường Cầu Kho, Quận 1	107.556.587	1.066.857.053
2904	Đỗ Xuân Hợp, Phước Long B, Tp. Thủ Đức , HCM	108.150.123	1.067.748.598
2905	Trung tâm Cầu Giấy	210.362.368	1.057.905.825
2906	Mặt Tiền – An Sinh	209.386.407	1.068.473.377
2907	Siêu Khan Hiếm, Quận 7	107.340.344	1.067.215.787
2908	Trường Sa, Phường 13, Quận Phú Nhuận	107.882.542	1.066.704.676
2909	hoàng hữu nam , long thạnh mỹ , tp. Thủ Đức	108.625.375	1.068.134.707
2910	Quận Gò Vấp HCM	108.386.779	1.066.652.904
2911	Quận Gò Vấp HCM	108.386.779	1.066.652.904
2912	nguyễn văn cừ Long Biên	210.464.835	1.058.773.208
2913	nguyễn văn cừ Long Biên	210.464.835	1.058.773.208
2914	VẠN PHÚC		
2915	Gò Dầu, Tân Sơn Nhì, Tân Phú	107.958.295	1.066.269.265
2916	Phố Vip Tây Hồ	210.811.211	1.058.180.306
2917	Lạc Long Quân - Xuân La - Tây Hồ - Hà Nội	210.603.981	1.058.090.381
2918	Biên Hòa	109.574.128	1.068.426.871
2919	Hồng Tiến, Bồ Đề, Long Biên	21.039.005	1.058.756.334
2920	Long Biên	210.186.765	105.884.813
2921	tân phong	107.318.388	106.702.825
2922	Hà Nội	210.277.644	1.058.341.598
2923	ngõ Thông Phong, Tôn Đức Thắng	21.026.233	1.058.335.492
2924	Phùng Khoang Nam Từ Liêm Hà Nội	20.988.178	1.057.931.515
2925	Hoàng Quốc Việt		
2926	Văn Quán Hà Đông	209.796.446	1.057.923.394
2927	False		
2928	đường Phan Xích Long, Phường 7, Quận Phú Nhuận	108.017.818	1.066.830.914
2929	Đường Số 38, Phường Hiệp Bình Chánh, Quận Thủ Đức, TP HCM	108.424.872	1.067.344.933
2930	hẻm nội bộ đường Phan Đăng Lưu, ngay ngã tư Phú Nhuận, kế bên Phan Xích Long	10.799.713	106.680.138
2931	Lý Tự Trọng, Hồng Bàng, Hải Phòng	208.629.685	1.066.864.053
2932	đường Trường Sơn, Phường 15, Quận 10	107.822.481	1.066.645.265
2933	Trường Sa, Phường 13, Quận Phú Nhuận	107.882.542	1.066.704.676
2934	Minh Khai, Hồng Bàng, Hải Phòng	208.636.233	106.681.451
2935	hẻm Lê Quang Định, Phường 1, Gò Vấp	10.809.232	1.066.928.609
2936	Lê Quang Định, Phường 1, Gò Vấp	10.814.795	1.066.895.497
2937	 số 7, Nguyễn Văn Cừ-Ngọc Lâm	210.400.966	1.058.661.846
2938	đường Nguyễn Xí, phường 26, quận Bình Thạnh	10.815.315	106.707.746
2939	đường Phan Đăng Lưu, gần ngã tư Phú Nhuận, Quận Phú Nhuận	108.034.532	1.066.896.934
2940	đường Trần Kế Xương, phường 7, Quận Phú Nhuận	108.023.412	1.066.903.706
2941	đường Hồ Văn Huê, Phường 9, Quận Phú Nhuận	108.030.496	1.066.767.948
2942	1162/5 Trường Sa, Phường 13, Quận Phú Nhuận	107.894.659	1.066.697.597
2943	đường Trường Sa, Phường 14, Quận Phú Nhuận	107.890.806	106.668.137
2944	đường Thi Sách, Phường Bến Nghé, Quận 1	107.781.229	1.067.048.329
2945	đường Trần Kế Xương, Phường 3, Quận Bình Thạnh	108.022.952	1.066.917.901
2946	đường Phan Văn Trị, Phường 5, Quận Gò Vấp	108.256.696	1.066.900.101
2947	Đường Cự Lộc	210.012.554	1.058.137.407
2948	ngõ Khâm Thiên, Xã Đàn, quận Đống Đa	210.159.567	1.058.378.952
2949	HXH Lê Văn Quới, Bình Tân	10.776.189	1.066.113.201
2950	Vcn Phước Long 1, Nha Trang, Khánh Hoà	122.245.464	1.091.828.169
2951	Mỹ Gia 8, Vĩnh Thái, Nha Trang, Khánh Hoà	122.353.019	1.091.693.187
2952	Phúc Lợi, Long Biên	210.437.208	1.059.259.271
2953	Phúc Lợi, Long Biên	210.437.208	1.059.259.271
2954	Đường Số 2	10.809.573	1.067.340.794
2955	Phú Nhuận, HCM	107.991.944	1.066.802.639
2956	Quận Long Biên, Hà Nội	210.548.635	1.058.884.966
2957	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2958	đường Nguyễn Duy Dương, Phường 3, Quận 10	107.571.365	1.066.717.634
2959	Nguyễn Khuyến, Khu đô thị Văn Quán, Hà Đông, Hà Nội, Việt Nam	20.974.526	1.057.896.436
2960	Quận Long Biên, Hà Nội	210.548.635	1.058.884.966
2961	Đường Số 23, Phường Hiệp Bình Chánh, Quận Thủ Đức, TP HCM	108.282.919	106.726.749
2962	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2963	Lạc Long Quân, P.8, Tân Bình	107.843.279	1.066.509.334
2964	Lê Đình Cẩn, Tân Tạo, Bình Tân	107.595.829	106.599.273
2965	Lê Văn Quới, Bình Hưng Hòa A, Bình Tân	107.762.062	1.066.108.004
2966	Lê Văn Quới, Bình Hưng Hòa A, Bình Tân	107.762.062	1.066.108.004
2967	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2968	Khu đô thị Tây Hồ Tây, Cao Giầy	210.560.248	1.057.967.419
2969	Kinh Dương Vương, An Lạc, Bình Tân	10.735.655	1.066.134.272
2970	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2971	Thái Hà, Đống Đa, Hà Nội	210.129.882	105.820.014
2972	Lê Trọng Tấn, Khương Mai, Thanh Xuân, Hà Nội	20.993.927	1.058.314.531
2973	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
2974	Hẻm Xe Tải, Gò Dầu, Quận Tân Phú	107.958.184	1.066.220.132
2975	đường Tên Lửa	107.382.359	1.066.152.822
2976	đường số 18, khu Tên Lửa, Trung tâm Bình Trị Đông B, khu Tên Lửa Aeonmall Bình Tân, ngay giao lộ Đường số 1 và đường Vành Đai	107.557.614	1.066.126.331
2977	đường số 18, khu Tên Lửa	107.478.829	1.066.118.492
2978	đường Phạm Ngũ Lão, Quận 1	107.688.718	1.066.937.594
2979	thạnh phú	99.481.665	10.650.538
2980	đường Nguyễn Lâm, Phường 7, Quận Bình Thạnh	108.004.819	1.066.924.614
2981	đường Đặng Văn Ngữ, Phường 10, Quận Phú Nhuận	107.941.151	1.066.692.559
2982	đường Hoàng Sa, Phường Tân Định, Quận 1	107.953.364	1.066.900.013
2983	Đường tỉnh lộ 43. Phường Bình Chiểu. TP - Thủ Đức	108.667.917	1.067.339.255
2984	Đường tỉnh lộ 43. Phường Bình Chiểu. TP - Thủ Đức	108.667.917	1.067.339.255
2985	Hẻm Lê Quang Định, Phường 7, Quận Bình Thạnh	10.809.232	1.066.928.609
2986	Đỗ Xuân Hợp, Phước Long B, Tp. Thủ Đức , HCM	108.150.123	1.067.748.598
2987	Xã Vân Nội, Huyện Đông Anh, Hà Nội	211.470.888	1.058.143.528
2988	đường Trường Chinh, Phường Đống Đa 	213.063.049	1.056.031.342
2989	đường Trường Sa, Phường 2, Quận Phú Nhuận	107.951.443	1.066.875.265
2990	đường Hoa Cúc, Phường 7, Quận Phú Nhuận	107.986.191	106.688.851
2991	Trường Sa, Phường 13, Quận Phú Nhuận	107.882.542	1.066.704.676
2992	phố Mai Dich	21.042.561	105.775.175
2993	Long Biên, Hà Nội, -Dự án-	210.186.765	105.884.813
2994	Quận Gò Vấp HCM	108.386.779	1.066.652.904
2995	Hóc Môn	108.839.675	1.065.870.611
2996	Dương Đình Hội , Phước Long B	108.228.086	1.067.802.545
2997	Bùi Xương Trạch, Thanh Xuân, Hà Nội	209.878.704	1.058.183.772
2998	Khương Trung, Thanh Xuân, Hà Nội	209.971.504	1.058.216.911
2999	Định công thượng, thanh xuân, hà nội	209.784.143	1.058.282.959
3000	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
3001	Ngõ Chợ Khâm Thiên, Đống Đa	210.159.144	1.058.378.302
3002	Ðường Số Chợ Tân Mỹ, Quận 7	107.364.544	1.067.186.909
3003	t		
3004	311 an dương vương phường an lạc quận bình tân	107.358.352	1.066.213.274
3005	đường Huỳnh Văn Bánh, Phường 14, Quận Phú Nhuận	107.916.291	106.669.605
3006	Nguyễn Văn Đậu, Phường 11, Quận Bình Thạnh	108.118.426	1.066.922.921
3007	Tôn Đức Thắng, Lê Chân, Hải Phòng	208.480.689	1.066.645.888
3008	Siêu Khan Hiểm, KDC Him Lam, Quận 7	107.409.665	1.066.976.655
3009	Đường số 35. Phường Linh Đông. TP Thủ Đức	108.572.071	1.067.478.331
3010	Đường số 35. Phường Linh Đông. TP Thủ Đức	108.572.071	1.067.478.331
3011	đường Nguyễn Văn Cừ, Phường Cầu Kho, Quận 1	107.556.587	1.066.857.053
3012	Phan Đăng Lưu, Phường 3, Quận Bình Thạnh	108.030.442	1.066.935.914
3013	Lê Hồng Phong, Ngô Quyền, Hải Phòng	208.440.295	106.709.682
3014	Lê Văn Quới, Bình Hưng Hòa A, Bình Tân	107.762.062	1.066.108.004
3015	Huỳnh Tấn Phát, Quận 7	10.727.545	106.733.066
3016	Đỗ Xuân Hơp		
3017	KĐT Đặng Xá - Cổ Bi- Gia Lâm – Hà Nội.	210.189.833	1.059.481.833
3018	Lã Xuân Oai, Tăng Nhơn Phú A, Tp. Thủ Đức	108.398.715	1.067.953.202
3019	Tứ Liên, Tứ Liên, Tây Hồ, Hà Nội	210.642.931	1.058.340.365
3020	Sài Đồng, Long Biên, Hà Nội	210.348.453	1.059.127.108
3021	Thái Hà, Đống Đa, Hà Nội	210.129.882	105.820.014
3022	Nguyễn Văn Tuyết, Thanh Xuân	210.095.298	1.058.201.699
3023	Trực Cát, Lê Chân, Hải Phòng	208.222.755	1.066.837.549
3024	Trực Cát, Lê Chân, Hải Phòng	208.222.755	1.066.837.549
3025	Đường Số 9	167.880.854	1.071.253.986
3026	Đường Số 1	107.396.529	1.066.054.579
3027	Trần Văn Quang, P.10, Tân Bình	10.779.581	1.066.471.074
3028	Nguyễn Đình Chiểu, Phường 4, Quận Phú Nhuận	108.038.786	1.066.811.704
3029	đường Hồ Văn Huê, Phường 9, Quận Phú Nhuận	108.030.496	1.066.767.948
3030	đường Hồ Văn Huê, Phường 9, Quận Phú Nhuận	108.030.496	1.066.767.948
3031	đường Trần Kế Xương, Phường 7, Quận Phú Nhuận	108.023.412	1.066.903.706
3032	đường Hoa Đào, Phường 2, Quận Phú Nhuận	107.982.517	1.066.861.648
3033	Biên Hòa	109.574.128	1.068.426.871
3034	Nguyễn Đình Chiểu, -- Dự án --		
3035	Nguyễn Đình Chiểu, -- Dự án --		
3036	False		
3037	đường Nguyễn Cư Trinh, Phường Nguyễn Cư Trinh, Quận 1	107.635.976	1.066.895.263
