Title	Price	Links	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Mặt tiền	Số tầng	ExtractedTitle	Address1	Address2	Diện tích sử dụng
Bán nhà riêng tại phố Lò Đúc	12.0	https://batdongsan.vn/ban-nha-rieng-tai-pho-lo-duc-r282565	40.0	3.0	2.0	Lò Đúc, Lò Đúc	"-bán nhà sát mặt đường lò đúc , gần phở thìn.
-vị trí hiếm và đẹp , 1km ra hồ hoàn kiếm , chợ hôm , trường học các cấp , bệnh viện trong bán kính 500m.
-nhà mặt thoáng không bị che lấp ánh sáng.
-xây dựng 3 tầng kiên cố , diện tích sử dụng 40m, sổ đỏ chính chủ.
-ưu tiên cho khách mua trực tiếp với chủ nhà.
-giá : 9 tỉ 90 triệu.
-liên hệ : 0932347676 ( chị ngọc anh - chính chủ )."	False	False	True	True	3.0	phố Lò Đúc	Lò Đúc, Lò Đúc	phố Lò Đúc	120.0
Chủ ngộp bank nặng hạ giá bán nhanh, nhà 2 tầng 123m2, dòng tiền cho thuê, đường 1 trục	3.5	https://batdongsan.vn/chu-ngop-bank-nang-ha-gia-ban-nhanh-nha-2-tang-123m2-dong-tien-cho-thue-duong-1-truc-r282562	123.0	3.0	2.0	Dương Đình Hội , Phước Long B	"chủ ngộp bank nặng hạ giá bán nhanh, nhà 2 tầng 123m2, dòng tiền cho thuê, đường 1 trục
diện tích : 5,5 x 23m , 2 tầng , 2 pn ,2 wc , ban công thoáng
nhà có thêm 3 phòng trọ cho thuê có thu nhập 6 tr tháng
đường thông 1 trục , thông thoáng
khu dân trí , an ninh , yên tĩnh
sổ hồng riêng, pháp lý chuẩn chỉ
chủ thiện chí bán nhanh trả nợ
giá chỉ 3,5 tỷ thương lượng chính chủ"	False	True	False	False	2.0		Dương Đình Hội , Phước Long B		246.0
Nhà sát MT , MT tận 14m ,oto ngủ, dãy trọ cho thuê , chỉnh nhỉnh 5 tỷ	5.2	https://batdongsan.vn/nha-sat-mt-mt-tan-14m-oto-ngu-day-tro-cho-thue-chinh-nhinh-5-ty-r282560	112.0	3.0	2.0	Dương Đình Hội	"nhà sát mt , mt tận 14m ,oto ngủ, dãy trọ cho thuê , chỉnh nhỉnh 5 tỷ
sát mt đường 1 trục thông ra đình phong phú , lê văn việt
diện tích 14x 8 , 2 pn , 2 wc ,sân rộng, dãy 3 nhà trọ cho thuê
dòng tiền cho thuê nhà 8 tr tháng
nhà mới đẹp , khách xách vay vô ở ngay
hẻm ô tô tận cửa , vài m ra mặt tiền
sổ vuông vức , pháp lý chuẩn
liên hệ em phi xem nhà , thượng lượng chính chủ"	True	True	False	True	0.8	đường 1, Đình Phong Phú, Lê Văn Việt	Dương Đình Hội	đường 1, Đình Phong Phú, Lê Văn Việt	89.60000000000001
Nhà sát MT , MT tận 14m ,oto ngủ, dãy trọ cho thuê , chỉnh nhỉnh 5 tỷ	5.2	https://batdongsan.vn/nha-sat-mt-mt-tan-14m-oto-ngu-day-tro-cho-thue-chinh-nhinh-5-ty-r282559	112.0	3.0	2.0	Dương Đình Hội	"nhà sát mt , mt tận 14m ,oto ngủ, dãy trọ cho thuê , chỉnh nhỉnh 5 tỷ
sát mt đường 1 trục thông ra đình phong phú , lê văn việt
diện tích 14x 8 , 2 pn , 2 wc ,sân rộng, dãy 3 nhà trọ cho thuê
dòng tiền cho thuê nhà 8 tr tháng
nhà mới đẹp , khách xách vay vô ở ngay
hẻm ô tô tận cửa , vài m ra mặt tiền
sổ vuông vức , pháp lý chuẩn
liên hệ em phi xem nhà , thượng lượng chính chủ"	True	True	False	True	1.2	đường 1, Đình Phong Phú, Lê Văn Việt	Dương Đình Hội	đường 1, Đình Phong Phú, Lê Văn Việt	134.4
Bán nhà Ngõ Văn Chương, Đống Đa, gần phố, ở ngay 3 tầng 28m2 giá 3 tỷ	3.0	https://batdongsan.vn/ban-nha-ngo-van-chuong-dong-da-gan-pho-o-ngay-3-tang-28m2-gia-3-ty-r282433	28.0	3.0	2.0		"- nhà có vị trí rất đẹp, tiện ích rất nhiều, gần hồ văn chương, trường thcs huy văn, ubnd phường văn chương, rất thuận tiện đáng để hưởng thụ.
- khu vực an ninh và dân trí cao, hàng xóm văn minh, thân thiện, tình cảm tràn đầy cả ngõ như một đại gia đình .
- nhà tự xây rất chắc chắn, chỉ việc vào ở ngay vì còn rất mới và xinh xắn, tiện nghi sang trọng, để lại cho chủ mới.
-diện tích sổ đỏ 25m2 từ tầng 2 đua ra 28m2 mặt tiền 3.2m thiết kế 3 tầng.
+ tầng 1: phòng khách, bếp, vệ sinh.
+ tầng 2: 2 phòng ngủ.
+ tầng 3: 1 ngủ nhỏ, phòng thờ và sân phơi.
- sổ đỏ nở hậu rất đẹp ssgd."	False	False	True	True	3.0	Ngõ Văn Chương, Quận Đống Đa	Ngõ Văn Chương, Quận Đống Đa	Ngõ Văn Chương, Quận Đống Đa	84.0
CẦN BÁN GẤP NHÀ 2 TẦNG, 50m2, dt5X10, đ.TÊN LỬA, BTĐB, Q.BÌNH TÂN GIÁ 4.15TỶ	4.15	https://batdongsan.vn/can-ban-gap-nha-2-tang-50m2-dt5x10-dten-lua-btdb-qbinh-tan-gia-415ty-r282421	50.0	2.0	2.0	đường Tên Lửa, P. Bình Trị Đông B, Q. Bình Tân	"+ diện tích: 5 × 10m.
+ hẻm xe ba gác thông, cách mặt tiền đường tên lửa 30m .
-kết cấu 1 trệt 1 lửng với 2pn 2wc, phòng khách, bếp, ban công
-nhà đẹp mua về ở liền
-sổ hồng riêng, nở hậu tài lộc, công chứng ngay."	False	False	False	False	2.0	đường Tên Lửa, Phường Bình Trưng Đông, Quận Bình Tân	đường Tên Lửa, P. Bình Trị Đông B, Q. Bình Tân	đường Tên Lửa, Phường Bình Trưng Đông, Quận Bình Tân	100.0
Gấp bán nhà gần HXH 60m2 Phạm Văn Hai Tân Bình có 5 tỷ xíu	5.19	https://batdongsan.vn/gap-ban-nha-gan-hxh-60m2-pham-van-hai-tan-binh-co-5-ty-xiu-r282420	56.0			Thành phố Hồ Chí Minh	"- dt quá lớn gần 60m2 khu cực vip
- vài bước ra hẻm xe hơi, sát mặt tiền
- gần chợ phạm văn hai, khu kinh doanh đỉnh
- sổ đẹp, công chứng ngay có 5 tỷ xíu
- khu vực kinh doanh đông đúc, nhu cầu thuê bán cao, gần trường sa, hoàng sa, trường học các cấp, toà nhà văn phòng dân trí cao"	True	False	True	False	0.0	đường Phạm Văn Hai, Quận Tân Bình	Thành phố Hồ Chí Minh	đường Phạm Văn Hai, Quận Tân Bình	0.0
NHÀ HXH TRUNG TÂM TÂN PHÚ, 4 TẦNG BTCT - GẦN 90M2 - GẦN ĐƯỜNG - NHỈNH 5 TỶ.	5.9	https://batdongsan.vn/nha-hxh-trung-tam-tan-phu-4-tang-btct-gan-90m2-gan-duong-nhinh-5-ty-r282416	88.0	3.0		Thành phố Hồ Chí Minh	"mô tả:
???? vị trí đắc địa, trung tâm tân phú. hẻm xe hơi vào nhà, gần mặt tiền đường.
???? diện tích: 88m2 ( 4x22 ) sổ vuông a4.
???? nhà 1 trệt 3 lầu: tổng 3 phòng ngủ lớn + wc, phòng khách, bếp, sân thượng thoáng.
???? khu vực dân trí tốt, an ninh, thuận tiện đi lại, giáp q11, tân bình.
???? tiện ích xung quanh đầy đủ: gần trường học các cấp, chợ, siêu thị, bệnh viện, trung tâm thương mại...
=================================
???? hãy gọi em xem nhà ngay: 0354 299 320"	True	False	True	True	4.0	đường HXH, Trung Tâm, Quận Tân Phú	Thành phố Hồ Chí Minh	đường HXH, Trung Tâm, Quận Tân Phú	352.0
CẤN BÁN BIỆT THỰ - SIÊU PHẨM LINH TÂY. 178M2 - KHÔNG QUY HOẠCH - LỘ GIỚI 7ty	11.0	https://batdongsan.vn/can-ban-biet-thu-sieu-pham-linh-tay-178m2-khong-quy-hoach-lo-gioi-7ty-r282415	178.0	4.0	3.0	Đường số 4 phường linh tây tp thủ đức	"siêu phẩm linh tây < tròn 7tỷ >
không có căn thứ 2 so sánh
178m2 đất. ngang gần 10m. nở hậu hơn 10m. dài gần 17m
thiết kế dạng biệt thự
có khoảng sân rộng rãi
gara để nhẹ chiếc ô tô hoặc xe máy
có cây lộc vừng 20 năm tuổi đã cho hoa và quả
1 trệt 1 lầu
4 phòng ngủ
lhe em hiếu để xem nhà + sổ"	True	False	False	False	2.0	Linh Tây	Đường số 4 phường linh tây tp thủ đức	Linh Tây	356.0
Bán Nhà 1 Hầm 4 tầng. KĐT Vạn Phúc, Hiệp Bình Phước, 102,5 m².giá 14,8 tỷ	14.8	https://batdongsan.vn/ban-nha-1-ham-4-tang-kdt-van-phuc-hiep-binh-phuoc-1025-mgia-148-ty-r282413	102.0			Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Quận Thủ Đức, TP HCM	"bán nhà 1 hầm 4 tầng. kđt vạn phúc, hiệp bình phước, 102,5 m².giá 14,8 tỷ
nhà full hoàn thiện. thang máy xuống hầm, đường 14m có vải hè 2 bên
hiện nhà đang chi thuê 27 triệu/ tháng
diện tích : 5m x 20,5m = 102,5 m².dtxd : 366,4 m²
kết cấu: 1 hầm, 4 tầng.
1 hầm. phòng khách. bếp. 4 phòng ngủ. toilet riêng trong phòng.
phòng thờ, phòng giặc. ban công trước sau.
sổ hồng riêng, hoàn công đầy đủ
giá bán : 14,8 tỷ ( thương lượng chính chủ )
liên hệ em long 0898 408 677 để được xem và mua nhanh nhất!!( mong tiếp khách thiện chí"	True	False	False	False	5.0	KĐT Vạn Phúc, Phường Hiệp Bình Phước	Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Quận Thủ Đức, TP HCM	KĐT Vạn Phúc, Phường Hiệp Bình Phước	510.0
Bán nhà phố Lê Duẩn, Đống Đa, ô tô đỗ cửa, ở ngay 5 tầng 48m2 giá 6.65 tỷ	6.65	https://batdongsan.vn/ban-nha-pho-le-duan-dong-da-o-to-do-cua-o-ngay-5-tang-48m2-gia-665-ty-r282411	48.0	5.0	5.0		"- nhà dân xây, vị trí mặt ngõ , ô tô 5 chỗ đỗ cửa, cách đường lê duẩn khoảng 200m, khu vực dân cư yên tĩnh , phù hợp với gia đình , mua để ở sau ngày làm việc , cần nơi yên tĩnh để nghỉ.
- nhà rất gần công viên thống nhất và hồ ba mẫu .
- nhà xây chắc chắn ,khung cột bê tông chịu lực , diện tích sổ 43m , diện tích thực tế 48m và từ tầng 2 đua ra là 51m.
- tầng 1: phòng khách , bếp , cầu thang và vs giữa .
-tầng 2,3: mỗi tầng có 2 phòng ngủ và vs .
-tầng 4: có 1 phòng ngủ và phòng thờ và vs .
- tầng tum làm sân phơi .
- sổ đỏ đẹp ,chính chủ nở hậu , giao dịch ngay.
- giá có thương lượng ."	True	False	False	False	5.0	Phường Lê Duẩn, Quận Đống Đa	Phường Lê Duẩn, Quận Đống Đa	Phường Lê Duẩn, Quận Đống Đa	240.0
Gấp bán nhà 5x12 Âu Cơ Quận 11 Thông Bình Thới chỉ 5 tỷ xíu	5.59	https://batdongsan.vn/gap-ban-nha-5x12-au-co-quan-11-thong-binh-thoi-chi-5-ty-xiu-r282409	60.0			Thành phố Hồ Chí Minh	"""- ngang 5m cực hiếm rộng rãi
- dt cực khủng gần 60m2
- gần vòng xoay lê đại hành
- sổ đẹp hoàn công chỉ 5 tỷ xíu
- khu vực nhiều nhà đang xây mới, hẻm rộng tãi thông thoáng, gần lotte, phú thọ, trường học, mua bán công chứng trong ngày

"""	False	False	True	False	0.4	đường Âu Cơ, Quận 11, Thông Bình Thới	Thành phố Hồ Chí Minh	đường Âu Cơ, Quận 11, Thông Bình Thới	24.0
Chính chủ bán gấp nhà mặt tiền Q5,14.5ty,có thương lượng	14.5	https://batdongsan.vn/chinh-chu-ban-gap-nha-mat-tien-q5145tyco-thuong-luong-r282408	57.0	4.0	4.0		"nhà mặt tiền tiện kinh doanh và buôn bán
giáp đại lộ võ văn kiệt,nguyễn tri phương dễ dàng đến các quận trung tâm
gần trung tâm văn hóa q5 và các trường học
tiện ích xung quanh đầy đủ
làm việc trực tiếp chủ
có thương lượng"	False	False	True	True	0.0	đường Nguyễn Tri Phương, Quận 5	đường Nguyễn Tri Phương, Quận 5	đường Nguyễn Tri Phương, Quận 5	0.0
Bán Nhà Lê Văn Sỹ, HXH, 4x8,5m, nhà 2 tầng mới đẹp, 4.x Tỷ	4.3	https://batdongsan.vn/ban-nha-le-van-sy-hxh-4x85m-nha-2-tang-moi-dep-4x-ty-r282404	33.0	1.0	2.0	Lê Văn Sỹ, P.13, Q. Phú Nhuận	"- vị trí trung tâm phú nhuận tiếp giáp quận 3, tân bình, cách quận 1 và sân bay chỉ khoảng 5 phút di chuyển, tiện ích bủa vây xung quanh đầy đủ không thiếu gì.

- hiện trạng nhà 1 trệt , 1 lầu còn mới đẹp, khách mua dọn vào ở được ngay.

- hẻm ôtô đậu cửa, quay đầu thoải mái, đi bộ mấy bước ra bờ kè trường sa tập thể dục luôn.

- pháp lý chuẩn, sổ hồng tại gia vuông a4 nở hậu nhẹ cực đẹp tài lộc, mua bán nhanh trong ngày."	True	False	True	False	2.0	Lê Văn Sỹ, Phường Lê Văn Sỹ, Quận Phú Nhuận	Lê Văn Sỹ, P.13, Q. Phú Nhuận	Lê Văn Sỹ, Phường Lê Văn Sỹ, Quận Phú Nhuận	66.0
Bán nhà phố hẻm 1/ đường Phạm Thế Hiển quận 8	2.8	https://batdongsan.vn/ban-nha-pho-hem-1-duong-pham-the-hien-quan-8-r282403	24.0	2.0	3.0		"bán nhà góc hẻm 1/ đường phạm thế hiển quận 8
???? diện tích 3m x 8m , 1 trệt 2 lầu.
????nhà được xây kiên cố
???? khu vực an ninh, gần chợ, trường học, nhà thờ, trạm y tế
???? nhà đã có sổ hồng
???? giá bán 2 tỷ 8
liên hệ xem nhà 0909454662"	False	False	True	False	3.0	đường Phạm Thế Hiển, Quận 8	đường Phạm Thế Hiển, Quận 8	đường Phạm Thế Hiển, Quận 8	72.0
Nhà ngộp MT đường Mỹ Phước Tân Vạn, giáp khu công nghiệp MP3	4.5	https://batdongsan.vn/nha-ngop-mt-duong-my-phuoc-tan-van-giap-khu-cong-nghiep-mp3-r282402	150.0				"cần bán gấp căn nhà mt mỹ phước tân vạn, mỹ phước 3, bình dương.

- nhà 1 trệt 3 lầu.
- dt sàn 375m2 đã hoàn công.
- tầng trệt đã hoàn thiện thích hợp làm văn phòng.
- trên lầu làm nhà yến (đầy đủ thiết bị).
- xung quanh có đầy đủ các tiện ích: dân cư đông đúc, thuận tiện kinh doanh mọi ngành.
+ giáp chợ
+ cách trường học các cấp ~1km

giá: 4,5 tỷ ( đã giảm hơn 500tr )"	False	False	True	False	4.0	đường Mỹ Phước Tân Vạn, Mỹ Phước 3, Bình Dương	đường Mỹ Phước Tân Vạn, Mỹ Phước 3, Bình Dương	đường Mỹ Phước Tân Vạn, Mỹ Phước 3, Bình Dương	600.0
Bán nhà Văn Quán, ngõ thông tứ phía, tiện ích bạt ngàn, 42m2, 4.85 tỷ	4.85	https://batdongsan.vn/ban-nha-van-quan-ngo-thong-tu-phia-tien-ich-bat-ngan-42m2-485-ty-r282401	42.0		3.0	Trần Phú Hà Đông	"+ nhà nằm ở kđt văn quán, khu vực phát triển tấp nập, chợ, siêu thị, công viên, trường học quốc tế, đại học quanh nhà.
+ diện tích 42m2, nhà xây 5 tầng chắc chắn, kiến trúc hiện đại.
+ khu vực dân trí cao, hiếm nhà bán, chủ nhà làm ăn kinh doanh nay bán đi chuyển sang mặt phố ở.
+ ngõ rộng thoáng, thông sang nguyễn khuyến, đường 19/5, trần phú, phùng hưng,...
+ giá 4.85 tỷ ( có thương lượng với khách thiện chí )
+ sổ đỏ vuông đẹp, sẵn sàng giao dịch.
+ liên hệ e quân nhà đẹp 0934503893 để đi xem nhà ngay."	False	False	True	True	5.0	khu đô thị Văn Quán	Trần Phú Hà Đông	khu đô thị Văn Quán	210.0
HXH 7 CHỖ NGỦ TRONG NHÀ, 56M2, 2 TỶ 88, CVPM Quang Trung	2.88	https://batdongsan.vn/hxh-7-ch-ngu-trong-nha-56m2-2-ty-88-cvpm-quang-trung-r282399	56.0	7.0	2.0	Thành phố Hồ Chí Minh	"hxh 7 chỗ ngủ trong nhà, 56m2, 2 tỷ 88, cvpm quang trung
. vị trí: quốc lộ 1a, tân chánh hiệp, gần bv q.12, dương thị mười.
. diện tích 4m x 14m, sổ vuông a4. 1 trệt 1 lửng đúc.
. được xây mới 1 trệt 2 lầu + sân thượng.
. hẻm xe hơi ngay ngủ trong nhà. khu dân trí.
. sổ hồng riêng, hoàn công đủ, đang vay 1.3 tỷ.
gọi ngay 0902177052 xem nhà thương lượng chính chủ."	True	False	True	False	3.6	quốc lộ 1a, Tân Chánh Hiệp, Quận 12	Thành phố Hồ Chí Minh	quốc lộ 1a, Tân Chánh Hiệp, Quận 12	201.6
Bán nhà lô góc phân lô Đặng Vũ Hỷ, 97m x 4 tầng, MT rộng, ô tô, 11 tỷ 7	11.7	https://batdongsan.vn/ban-nha-lo-goc-phan-lo-dang-vu-hy-97m-x-4-tang-mt-rong-o-to-11-ty-7-r282398	97.0	4.0	5.0	Long Biên	"- bán nhà phân lô đặng vũ hỷ - thanh am, nhà khu phân lô, diện tích 97m lô góc hai mặt chính, đường 13m, vỉa hè rộng.
- nhà nằm trên đường đặng vũ hỷ thuộc khu phân lô thanh am, thượng thanh, đường phân lô ô bàn cờ, thông thoáng các hướng, hạ tầng đẹp đồng bộ kết nối với ngô gia tự, nguyễn cao luyện, đức giang, thượng thanh, ngọc thụy. khu vực đầy đủ tiện ích không thiếu thứ gì, trường học từ mầm non đến các cấp ngay gần nhà.
- nhà chủ tự xây, thiết kế 4 tầng lô góc kết hợp vừa ở vừa kinh doanh, ô tô đỗ quanh nhà thoải mái, hiện tại nhà có 4 phòng ngủ khép kín, nhà lên tầng thoải mái nếu muốn.
- sổ đỏ sẵn sàng giao dịch.
- lh: 0904.882258"	True	False	True	False	4.0	đường Đặng Vũ Hỷ, Khu phân lô Thanh Am, Thượng Thanh	Long Biên	đường Đặng Vũ Hỷ, Khu phân lô Thanh Am, Thượng Thanh	388.0
SÁT ĐƯỜNG ÔTÔ 8M TRUNG TÂM PHƯỜNG 26, BÌNH THẠNH, 5 TẦNG BTCT, 60M2, 5.x TỶ	5.9	https://batdongsan.vn/sat-duong-oto-8m-trung-tam-phuong-26-binh-thanh-5-tang-btct-60m2-5x-ty-r282397	60.0	3.0	4.0		"- diện tích: 5.5 x 11m
- kết cấu: 1 trệt 1 lửng 2 lầu 1 sân thượng btct; 3 pn, 4 wc. phòng khách, bếp bao rộng
- đường thông, yên tĩnh, sạch đẹp. khu vực xô viết nghệ tĩnh, ung văn khiêm, ql13
- gần bến xe miền đông, đh hutech, cv tầm vu, công an phường; tiện ích tràn ngập
- sổ hồng chính chủ, hoàn công đủ, pháp lý chuẩn, công chứng mua bán ngay"	False	False	True	False	5.0	Ôzeigen Trung Tâm, Phường 26, Bình Thạnh	Ôzeigen Trung Tâm, Phường 26, Bình Thạnh	Ôzeigen Trung Tâm, Phường 26, Bình Thạnh	300.0
Nhà 2 MT gần Nguyễn Thị Định, 60m2 ,3 tầng , gần trường học khu dân trí , ô tô	6.9	https://batdongsan.vn/nha-2-mt-gan-nguyen-thi-dinh-60m2-3-tang-gan-truong-hoc-khu-dan-tri-o-to-r282384	60.0	3.0	4.0	Nguyễn Thị Định, Thạnh Mỹ Lợi , Tp. Thủ Đức	"nhà 2 mt gần nguyễn thị định, 60m2 ,3 tầng , gần trường học khu dân trí , ô tô
diện tích : 4x15 m , 2 mt , đường ô tô rộng thoải mái
nhà 3 tầng btct đẹp , 3 pn , 4 wc,ban công, giếng trời
đường lớn 2 ô tô tránh nhau
khu nhà cao tầng , dân trí cao , vài bước ra đến trường thạnh mỹ lợi
cách tt hành chính q.2 chỉ vài phút
vị trí đắc địa kết nối q.2 , q.7 , q.9 , đồng nai, cần giờ
giá chỉ 6,9 tỷ thương lượng, chính chủ"	True	False	True	False	3.0	Nguyễn Thị Định, Quận 2	Nguyễn Thị Định, Thạnh Mỹ Lợi , Tp. Thủ Đức	Nguyễn Thị Định, Quận 2	180.0
Bán biệt thự 430m2 SHR thổ cư (P. Bửu Long) chỉ 13 tỉ	13.0	https://batdongsan.vn/ban-biet-thu-430m2-shr-tho-cu-p-buu-long-chi-13-ti-r282382	430.0	5.0	2.0		"chủ kẹt tiền rất thiện chí bán từ 15 tỉ còn 13 tỉ
???????? bán biệt thự 430m2 shr thổ cư đường ô tô (p. bửu long)
+ vị trí: gần kdl bửu long,cách đường huỳnh văn nghệ khoảng 300m
+ diện tích: 15x28m (430m2)
+ sổ hồng riêng thổ cư sang tên công chứng trong một nốt nhạc
+ biệt thự vườn ngay giữa trung tâm gồm: cây cảnh ,nhà chòi gỗ , hòn non bộ nuôi cá koi ,1 phòng khách, phòng sinh hoạt,nhà bếp,5 phòng ngủ,2 tolet và sân để ô tô"	True	False	False	False	1.8	đường Ô Tô, Phường Bửu Long	đường Ô Tô, Phường Bửu Long	đường Ô Tô, Phường Bửu Long	774.0
Bán nhà MT kinh doanh DT 768 thổ cư 138m2 (X. Thạnh Phú) chỉ 3,950 tỉ	3.95	https://batdongsan.vn/ban-nha-mt-kinh-doanh-dt-768-tho-cu-138m2-x-thanh-phu-chi-3950-ti-r282381	138.0	2.0			"chủ kẹt bank rất thiện chí bán hạ giá từ 4,150 tỉ xuống còn 3,950 tỉ
???????? bán nhà mặt tiền kinh doanh dt 768 shr thổ cư 138m2 (x. thạnh phú)
+ toạ lạc tại vị trí đắc địa,gần chợ,cây xăng thạnh phú
+ diện tích: 4,2x30m (nở hậu 4,9m)
+ sổ hồng riêng thổ cư 100%
+ nhà cấp bốn xây dựng kiên cố gồm: 1 phòng khách,2 phòng ngủ,tolet,nhà bếp .
+ vị trí đắc địa thích hợp vừa ở và phù hợp cho việc kinh doanh mọi nghành nghề nails,spa,mở văn phòng công ty..."	False	False	True	True	2.2	đường X. Thạnh Phú	đường X. Thạnh Phú	đường X. Thạnh Phú	303.6
Bán Nhà! HOÀNG HOA THÁM, 38M2,4 TẦNG, NGANG 8M, GẦN HXH, 5,5 Tỷ	5.5	https://batdongsan.vn/ban-nha-hoang-hoa-tham-38m24-tang-ngang-8m-gan-hxh-55-ty-r282376	38.0	5.0	4.0	Hoàng Hoa Thám, P.5, Q. Phú Nhuận	"+ vị trí: đ. hoàng hoa thám, p5, phú nhuận.

+ diện tích công nhận đủ 38m2, ngang bề thế 8m.

+ nội bộ 3 căn, dân trí cao, đồng bộ cao tầng.

+ hẻm lót gạch sạch đẹp, vài bước chân ra hẻm xe hơi.

+ phòng khách, bếp, 5 phòng ngủ, 4 wc.

+ sổ sạch, hoàn công đủ, pháp lý chuẩn, công chứng ngay."	True	False	False	False	4.0	đường Hoàng Hoa Thám, Phường 5, Quận Phú Nhuận	Hoàng Hoa Thám, P.5, Q. Phú Nhuận	đường Hoàng Hoa Thám, Phường 5, Quận Phú Nhuận	152.0
Hxh 2 lầu 5x10 Thích Quảng Đức P4 Phú Nhuận 6,9 tỷ	6.9	https://batdongsan.vn/hxh-2-lau-5x10-thich-quang-duc-p4-phu-nhuan-69-ty-r282373	50.0	3.0	4.0		"2 lầu 5x10 hxh thích quảng đức phường 4 phú nhuận 6,9 tỷ

+ an ninh, dân trí, đầy tiền ích, an cư lâu dài
+ 3 phòng ngủ 4 wc 2 lầu kiên cố, nội thất xịn xò hẻm 5m
+ ra phạm văn đồng, phan đăng lưu, quận 1"	False	False	False	False	2.0	Thích Quảng Đức, Phường 4, Quận Phú Nhuận	Thích Quảng Đức, Phường 4, Quận Phú Nhuận	Thích Quảng Đức, Phường 4, Quận Phú Nhuận	100.0
Nhà mới 3 tầng ô tô đỗ cửa, cạnh Mobil T Nguyễn Sơn, 4.2 tỷ	4.2	https://batdongsan.vn/nha-moi-3-tang-o-to-do-cua-canh-mobil-t-nguyen-son-42-ty-r282372	44.0	4.0	3.0	Nguyễn Sơn, Phú Thạnh, Tân Phú	nhà mới xây 1 trệt 2 lầu, sân thượng. thiết kế hiện đại có 4 phòng ngủ. hẻm ô tô đỗ cửa. nhà gần chợ, trường các cấp, gần mobil t nguyễn sơn nối dài. nhà mới nên chỉ vào ở. vị trí tiện đi lại các hướng. sổ hồng riêng. liên hệ xem nhà anh võ: 0909 100 817. không tiếp trung gian.	True	False	True	False	3.0	Nguyễn Sơn, Quận мобил T	Nguyễn Sơn, Phú Thạnh, Tân Phú	Nguyễn Sơn, Quận мобил T	132.0
Ngộp ngân hàng cần bán căn nhà MT đường MPTV. Mua để ở hay cho thuê làm văn phòng đều được	4.5	https://batdongsan.vn/ngop-ngan-hang-can-ban-can-nha-mt-duong-mptv-mua-de-o-hay-cho-thue-lam-van-phong-deu-duoc-r282370	150.0				"cần bán gấp căn nhà mt mỹ phước tân vạn, mỹ phước 3, bình dương.

- nhà 1 trệt 3 lầu.
- dt sàn 375m2 đã hoàn công.
- tầng trệt đã hoàn thiện thích hợp làm văn phòng.
- trên lầu làm nhà yến (đầy đủ thiết bị).
- xung quanh có đầy đủ các tiện ích: dân cư đông đúc, thuận tiện kinh doanh mọi ngành.
+ giáp chợ
+ cách trường học các cấp ~1km

giá: 4,5 tỷ ( đã giảm hơn 500tr )"	False	False	True	False	4.0	đường MPTV, Mỹ Phước, Tân Vạn, Bình Dương	đường MPTV, Mỹ Phước, Tân Vạn, Bình Dương	đường MPTV, Mỹ Phước, Tân Vạn, Bình Dương	600.0
Bán nhà 35m Trung tâm Tứ Hiệp Thanh Trì, Ngõ 3m ngay Chợ Văn Điển, 2.9 tỷ	2.8	https://batdongsan.vn/ban-nha-35m-trung-tam-tu-hiep-thanh-tri-ngo-3m-ngay-cho-van-dien-29-ty-r282366	35.0	4.0	3.0	Văn Điển, Thanh Trì,	"+ bán nhà khu vực thị trấn văn điển, huyện thanh trì 35m² x 5t, nhỉnh 2 tỉ. có thương lượng sâu.
+ hơn 10m là ra mặt đường oto tránh vỉa.
+ trung tâm của thanh trì, tập trung mọi cơ sở ban ngành lớn của huyện.
+ tiện ích đầy đủ không thiếu thứ gì.
+ nằm ngay sau ủy ban nhân dân huyện, chợ thị trấn văn điển.
+ nhà 5 tầng thiết kế mới đẹp lạ, có sân để xe và 4 phòng ngủ khép kín.

giá bán: thương lượng

liên hệ: trương hiền"	False	False	True	True	5.0	Ngõ 3m ngay Chợ Văn Điển, Trung tâm Tứ Hiệp Thanh Trì	Văn Điển, Thanh Trì,	Ngõ 3m ngay Chợ Văn Điển, Trung tâm Tứ Hiệp Thanh Trì	175.0
